sex,drug,SYMBOL,ENSEMBL,expr_logFC,expr_p,expr_direction,CpG,region,island,delta_M,meth_p,meth_direction,biological_pattern
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg15975832,5'UTR,N_Shelf,-0.1853114392702893,0.34674442100045766,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg20695057,TSS1500,Island,-0.32505203595686183,0.34794032950969633,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg11145399,TSS1500,S_Shore,-0.17305871839766762,0.357045208178822,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg07956992,Body,OpenSea,-0.11524019506723567,0.3572080377908208,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg19448365,Body,OpenSea,-0.12029661873814661,0.36334799973583354,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg01022171,Body,Island,0.1967245468633781,0.3721213927081518,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg01022171,5'UTR,Island,0.1967245468633781,0.3721213927081518,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg15481858,Body,OpenSea,0.11932149522452151,0.3723338244510055,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg10165962,Body,OpenSea,-0.1019157968717494,0.4367075642743723,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg21062875,Body,OpenSea,-0.09273161858106242,0.44072899337916005,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg13858554,Body,OpenSea,-0.10136893957839899,0.500083058401266,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg13858554,5'UTR,OpenSea,-0.10136893957839899,0.500083058401266,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg10453443,Body,OpenSea,-0.15261226422482008,0.5366221508942016,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg10453443,5'UTR,OpenSea,-0.15261226422482008,0.5366221508942016,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg15134583,Body,OpenSea,-0.12612202042237283,0.5497289455692052,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg15134583,5'UTR,OpenSea,-0.12612202042237283,0.5497289455692052,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg18885406,Body,Island,-0.07599281608964986,0.5725858183878535,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg18885406,5'UTR,Island,-0.07599281608964986,0.5725858183878535,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg22396730,Body,OpenSea,-0.06921424613161506,0.6125689478051062,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg22396730,5'UTR,OpenSea,-0.06921424613161506,0.6125689478051062,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg07374490,3'UTR,OpenSea,-0.06444904368205108,0.6148335637313669,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg01566069,ExonBnd,OpenSea,-0.04748258441263023,0.6883488067235254,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg01566069,Body,OpenSea,-0.04748258441263023,0.6883488067235254,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg02107442,Body,OpenSea,-0.05254511751400401,0.7196476336614427,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg04911722,Body,OpenSea,0.045676125834277125,0.7582329618532794,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg04911722,5'UTR,OpenSea,0.045676125834277125,0.7582329618532794,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg11745838,Body,OpenSea,-0.024895529874571682,0.9095469437095478,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg11745838,5'UTR,OpenSea,-0.024895529874571682,0.9095469437095478,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg16028934,TSS1500,Island,-0.006410501028028848,0.950467321091971,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg09032093,Body,OpenSea,0.0012581821638774718,0.9904540510126132,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg09032093,5'UTR,OpenSea,0.0012581821638774718,0.9904540510126132,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,TP53BP2,ENSG00000143514,0.38409769226972834,7.321853790726998e-5,UP in responders,cg14247594,Body,OpenSea,-3.602056789381704e-4,0.9982886118485974,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg05353710,Body,Island,0.8761694105307567,0.011397856259227682,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg25973092,TSS200,Island,-0.3479741883123491,0.030975695924538492,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg16577607,TSS200,Island,0.4608792720573026,0.08737508373930296,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg01259101,TSS200,N_Shore,-0.24445725612940472,0.11486888746933684,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg17233022,TSS1500,N_Shore,-0.26387365137566887,0.13476298284375063,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg15099410,TSS200,Island,-0.22332584572038355,0.15640983528476823,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg08729985,TSS1500,N_Shore,-0.2755192537318592,0.18061902575337713,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg14174719,Body,OpenSea,-0.1387131572296068,0.2350429302400126,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg26158528,3'UTR,OpenSea,-0.1731676430715222,0.2575784152601287,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg05540338,Body,OpenSea,-0.12084901428585243,0.42032399040213664,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg01557411,Body,Island,0.2041830864771589,0.464294400836485,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg26341453,Body,OpenSea,-0.08381452856452641,0.49814310456466493,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg17602823,Body,Island,-0.1495215580962443,0.5563322820185744,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg27427051,TSS200,Island,0.07520810333393682,0.7697913059548751,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg02737621,TSS1500,N_Shore,-0.016021685992360448,0.9221242499801849,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg01172735,Body,Island,-0.016828905329444564,0.9277975105065945,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg14183647,Body,Island,0.00367009906937516,0.9865093018258955,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,SESN2,ENSG00000130766,0.822498827659203,8.355520682661833e-5,UP in responders,cg06754224,TSS1500,N_Shore,6.765376101513419e-4,0.9973221174544307,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg01019444,5'UTR,OpenSea,-0.5831313511541485,0.0016323801591197774,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg14167651,5'UTR,OpenSea,-0.6343272006401908,0.006110356678153359,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg19438750,5'UTR,OpenSea,-0.5442690436827595,0.009332094261592955,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg03017269,1stExon,Island,0.6028494639427905,0.011665618572459898,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg03017269,TSS200,Island,0.6028494639427905,0.011665618572459898,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg03017269,5'UTR,Island,0.6028494639427905,0.011665618572459898,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg16301926,5'UTR,OpenSea,-0.4669756555607511,0.018557481356343566,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg18547377,5'UTR,OpenSea,-0.3319085523753956,0.021947970937052284,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg25969814,5'UTR,OpenSea,-0.4728446302091122,0.027498650755191423,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg09147776,Body,OpenSea,-0.38290480399739896,0.030968760661839838,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg18761976,Body,OpenSea,-0.3731506705572938,0.03686773914807733,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg03940484,5'UTR,OpenSea,-0.36587451719411884,0.04203772254315907,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg06091929,5'UTR,OpenSea,-0.38499774793203234,0.04858502430035071,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg10570014,1stExon,Island,0.7075730334163162,0.05113602562378752,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg10570014,TSS200,Island,0.7075730334163162,0.05113602562378752,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg10570014,5'UTR,Island,0.7075730334163162,0.05113602562378752,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg16663063,Body,OpenSea,-0.38976179602082595,0.05380493196162555,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg25368412,Body,OpenSea,-0.44731693902633884,0.0584554051690494,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg25368412,5'UTR,OpenSea,-0.44731693902633884,0.0584554051690494,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg22012327,5'UTR,OpenSea,-0.48233981232226963,0.05923037915090891,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg19432780,Body,OpenSea,-0.31020932139322116,0.060503093314772494,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg27056762,5'UTR,OpenSea,-0.32605863575599114,0.06798601739751386,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg05960970,5'UTR,OpenSea,-0.2847108771918496,0.07627131715886591,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg05330604,3'UTR,N_Shelf,-0.27424976762914033,0.0860654290472297,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg02628281,5'UTR,OpenSea,-0.4297726290232273,0.10308010447256141,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg17337427,5'UTR,OpenSea,-0.3100626272212363,0.11987560688494646,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg26941392,5'UTR,S_Shore,0.4015766202771525,0.1259125896937623,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg21894919,5'UTR,OpenSea,-0.22997851235943925,0.16519459029599667,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg08439244,TSS1500,N_Shore,-0.2326948429449945,0.17518546778552838,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg24516362,3'UTR,N_Shore,-0.21756635829081938,0.17592346069668446,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg08254954,5'UTR,OpenSea,-0.25325856218042647,0.19225479948914684,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg23204239,3'UTR,S_Shelf,-0.1873385070618074,0.20573666493879836,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg13191092,Body,OpenSea,-0.26816392130679967,0.21634790765697354,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg14825383,5'UTR,OpenSea,-0.2001930886349872,0.3145272461481343,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg08326075,TSS200,Island,0.5205019405260005,0.3438310112679206,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg08326075,TSS1500,Island,0.5205019405260005,0.3438310112679206,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg26079234,5'UTR,OpenSea,-0.1469629157227797,0.3509973149868335,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg12637309,3'UTR,Island,-0.17951098431674056,0.35803439134400283,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg25742540,TSS200,Island,0.20893734467036065,0.363027536777463,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg25742540,TSS1500,Island,0.20893734467036065,0.363027536777463,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg11165422,TSS1500,N_Shore,-0.20497102042885326,0.36511545375762666,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg24824266,5'UTR,Island,0.1457945114248057,0.41039583631004173,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg00894435,TSS1500,Island,0.187799014975479,0.4266467715026918,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg11893186,TSS1500,Island,0.18385596339256474,0.4592489268803389,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg11893186,1stExon,Island,0.18385596339256474,0.4592489268803389,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg11893186,5'UTR,Island,0.18385596339256474,0.4592489268803389,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg25475171,TSS200,Island,0.1345080486243019,0.4665660789049164,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg25475171,TSS1500,Island,0.1345080486243019,0.4665660789049164,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg12536880,3'UTR,N_Shore,-0.11233159010915165,0.48769771935048845,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg15501674,3'UTR,Island,-0.1159689257491969,0.5053205770216718,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg13856711,5'UTR,Island,-0.09314826031833312,0.552899030821811,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg18750433,TSS200,Island,0.14206430575799456,0.5645048029874153,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg18750433,TSS1500,Island,0.14206430575799456,0.5645048029874153,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg20298415,3'UTR,S_Shore,0.1206741215123762,0.5750631715560571,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg21110939,TSS200,Island,0.1235476024394318,0.5816789243388749,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg21110939,TSS1500,Island,0.1235476024394318,0.5816789243388749,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg09799310,5'UTR,S_Shore,-0.10498837777052797,0.5837962482170838,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg11639719,5'UTR,OpenSea,-0.11326031662659437,0.5867856915323763,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg01569001,5'UTR,OpenSea,0.10731172060032353,0.5926885039806813,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg22722028,5'UTR,OpenSea,0.10445086262673665,0.6123439062959986,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg13936261,TSS1500,Island,-0.10592022255350199,0.619338219101974,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg07722372,Body,OpenSea,-0.10747033397856766,0.6420473605946597,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg05197447,TSS1500,Island,-0.10852188086975414,0.6568340682318782,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg27121538,5'UTR,S_Shelf,0.052672559127605906,0.7620424637167313,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg12422201,Body,OpenSea,-0.03998763464172291,0.8131340933127578,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg07342559,5'UTR,OpenSea,-0.03982497666050816,0.8173752661404357,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg18144285,TSS200,Island,0.051054157989846145,0.8489858106590975,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg18144285,TSS1500,Island,0.051054157989846145,0.8489858106590975,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg20234282,5'UTR,S_Shore,-0.030537208126758142,0.8535811168478704,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg12476052,3'UTR,Island,0.018365318777526334,0.9102924307948652,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg22694935,5'UTR,S_Shore,0.020436895571598328,0.9138617785312535,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
