"seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes","sex","dmr_fdr"
"chr12",58334833,58335867,1035,"*",4,0.00015607462116636,0.00220035090835626,0.0249119410761363,0.00333746959530653,0.0113162411961899,0.00773316509204457,"XRCC6BP1","ALL",0.0199767384606669
"chr16",30959430,30960864,1435,"*",11,0.000156170460739023,0.00546926225219115,0.0303370558765082,0.00530509985954548,0.0124286204661342,0.004836998371433,"FBXL19, AC135048.13, ORAI3","ALL",0.0199767384606669
"chr11",70601781,70601971,191,"*",3,0.000157572870452412,0.0047086028963739,0.0150655811771029,0.0052547993352003,0.0178426804876644,0.00749865841040395,"SHANK2","ALL",0.0199767384606669
"chr21",44818924,44819445,522,"*",3,0.000158732835707148,0.00452605536644542,0.0192633866273557,0.0054693396233042,0.012385197363873,0.00270781759503531,NA,"ALL",0.0199767384606669
"chr7",2039898,2040232,335,"*",3,0.000159817057749393,0.00782032703837417,0.0201607775149598,0.00672999089289167,0.0191696525696539,0.00560044501971735,"MAD1L1","ALL",0.0199767384606669
"chr7",5458719,5458901,183,"*",2,0.000160538920450478,0.00620206457822645,0.0207952004053743,0.00672031368139701,-0.0407255270461504,-0.0303528536202996,"TNRC18","ALL",0.0199767384606669
"chr11",73053649,73054121,473,"*",3,0.000160624097352614,0.00444833302805452,0.0399453994661444,0.00613945887281993,-0.0131289061409148,-0.0124429338539993,"ARHGEF17","ALL",0.0199767384606669
"chr12",49110214,49110861,648,"*",11,0.000161627280217351,0.00769707407473668,0.0557239396798262,0.0119251279492788,0.0089530012054366,0.00551362774001197,"CCNT1","ALL",0.0199767384606669
"chr5",10308246,10308250,5,"*",2,0.000161987333956231,0.00527580220916992,0.0218697143785523,0.00601446427673377,-0.0090428519516505,-0.00658176177067936,NA,"ALL",0.0199767384606669
"chr15",69706375,69706710,336,"*",11,0.00016250132062744,0.00573161105855543,0.0848108584707481,0.0113647739353417,0.0116500778896541,0.0030276883574336,"KIF23, RP11-253M7.1","ALL",0.0199767384606669
"chr16",30750482,30751261,780,"*",4,0.000163234486737175,0.00296443613346397,0.0384226385521903,0.00482979013358974,0.0075259743148709,0.00358967587838421,"SRCAP","ALL",0.0199767384606669
"chr17",40116432,40117135,704,"*",2,0.000164668166360149,0.00337517374914376,0.017005018731299,0.00424613607223387,-0.0107350060420812,-0.0102713259216963,"TTC25","ALL",0.0199767384606669
"chr6",30484066,30484429,364,"*",3,0.000166698093681377,0.00296987111815483,0.0305605949704724,0.00443777657832287,0.0135476273245727,0.0112798789368702,"XXbac-BPG249D20.9","ALL",0.0199767384606669
"chr11",67139423,67139907,485,"*",3,0.000166737853369554,0.00536772045315474,0.0261876852711135,0.00605356373854077,-0.0282039256893798,-0.0103115926899304,"AP003419.11, CLCF1","ALL",0.0199767384606669
"chr16",4526053,4526868,816,"*",7,0.000168121825956055,0.00406216693299449,0.0558401888890329,0.00622345770333303,0.016096498439345,0.00690909898763668,"HMOX2, NMRAL1","ALL",0.0199767384606669
"chr1",82269258,82269526,269,"*",3,0.000169812450960577,0.00707227951444432,0.0260457518285437,0.00723353985512652,0.0128882259111648,0.00540394698014542,"LPHN2","ALL",0.0199767384606669
"chr6",53531538,53531701,164,"*",2,0.000170539432395935,0.00686606930515189,0.0207819750986906,0.00737834897033314,-0.01381598946371,-0.0128789412144232,NA,"ALL",0.0199767384606669
"chr6",41888549,41889049,501,"*",11,0.000170628288649286,0.00618841305812128,0.0766290240878862,0.00981487437143175,0.0218984980254442,0.00823212245942515,"BYSL, MED20","ALL",0.0199767384606669
"chr22",31742478,31742739,262,"*",4,0.000171501228579497,0.00517012618339136,0.0334367689322565,0.00594984805114182,0.00708294512261344,0.00531598253901264,NA,"ALL",0.0199767384606669
"chr6",52285149,52285530,382,"*",5,0.000171878508376968,0.00500460133390452,0.0232808967564832,0.00606855512008082,-0.00513853133903659,-0.00168636828639984,"EFHC1","ALL",0.0199767384606669
"chr16",11876111,11876426,316,"*",4,0.000171967029120625,0.0047086028963739,0.0316464529771343,0.00621846198689118,0.0203411245364454,0.00996554233209668,"ZC3H7A","ALL",0.0199767384606669
"chr8",26434689,26436304,1616,"*",11,0.000173280370800196,0.00688471796515288,0.0529769290178813,0.0061147470580834,0.0188702969767413,0.0068659641996338,"DPYSL2","ALL",0.0199767384606669
"chr17",4689640,4689893,254,"*",6,0.000173280370800196,0.00422206755524571,0.0848947160814932,0.00815580291372465,-0.019794356662803,-0.0132947485738138,"VMO1","ALL",0.0199767384606669
"chr6",32634481,32635871,1391,"*",3,0.000174155726691924,0.00301137983677841,0.0295467603734483,0.00447056250056399,-0.0663881054913747,-0.0213344556501828,"HLA-DQB1","ALL",0.0199767384606669
"chr4",71571171,71571736,566,"*",4,0.000174979034032766,0.00616734851147456,0.0448570779113824,0.00698504349788037,0.00936717751335353,0.00751360732245494,"RUFY3","ALL",0.0199767384606669
"chr17",8924093,8925203,1111,"*",10,0.000175127709547527,0.0079358639145938,0.0425352596150557,0.0111753031389251,0.0056773638697586,0.00247238644926307,"NTN1","ALL",0.0199767384606669
"chr2",242051650,242051808,159,"*",4,0.0001751590305787,0.00415151737966663,0.0377066584662434,0.00580976437881587,-0.00586591920039747,-0.00140492104059994,"PASK","ALL",0.0199767384606669
"chr1",145469887,145471701,1815,"*",10,0.00017586263087405,0.00650604086739884,0.0520739821674515,0.00553427751521323,0.034157886298316,0.00779092008540488,"ANKRD34A, POLR3GL","ALL",0.0199767384606669
"chr6",33039396,33039414,19,"*",3,0.000177327116051549,0.00428406714918092,0.0312028864950881,0.00578904760376501,-0.0205502587233433,-0.0168193817122477,"HLA-DPA1","ALL",0.0199767384606669
"chr3",71632920,71634044,1125,"*",9,0.000177759709978389,0.00734363681990634,0.0348807474540202,0.00682702643282388,0.0123149225272125,0.00648828826699711,"FOXP1","ALL",0.0199767384606669
"chr13",44241656,44241849,194,"*",3,0.000178296966705352,0.00774514875731314,0.027934799325326,0.0072776275772557,-0.024225794770415,-0.014997410528011,"ENOX1","ALL",0.0199767384606669
"chr16",2033493,2034198,706,"*",8,0.000179401673137529,0.00688471796515288,0.0218220484982001,0.00724001777600578,0.0115678467488162,0.00200264789374944,"NOXO1","ALL",0.0199767384606669
"chr7",103969166,103969940,775,"*",5,0.000179769549610227,0.00573161105855543,0.0627763896932801,0.00956480367053539,-0.0156468028656772,-0.0050268236263738,"LHFPL3","ALL",0.0199767384606669
"chr17",62008923,62009835,913,"*",5,0.000182848092667867,0.0036368522636532,0.044733620709439,0.00572758361160536,-0.0238382306219211,-0.013277816698335,"CD79B","ALL",0.0199767384606669
"chr19",33792148,33793161,1014,"*",7,0.00018369942499567,0.00220035090835626,0.0693176258392419,0.00499667624422145,-0.0100071563470142,0.00173095355126143,"CTD-2540B15.7, CEBPA, AC008738.1","ALL",0.0199767384606669
"chr19",15580010,15580721,712,"*",7,0.000187045461748654,0.00677066827426956,0.0644164445601015,0.00914518375628385,-0.026416358984643,-0.013962441661248,"PGLYRP2","ALL",0.0199767384606669
"chr3",52723104,52723544,441,"*",2,0.000187985702808044,0.0061433131021646,0.023304562695686,0.00677591308949592,0.0279399975404419,0.00838281205535923,"GNL3, SNORD19","ALL",0.0199767384606669
"chr6",27880822,27881242,421,"*",3,0.000188289371964657,0.00573161105855543,0.0227707444364736,0.00623591076190519,-0.0111753731356335,-0.00630474324749194,NA,"ALL",0.0199767384606669
"chr16",31106785,31107370,586,"*",3,0.000188429405622745,0.0036368522636532,0.0205237155989437,0.00476846705018635,-0.0121790379921468,-0.00474995483887413,"VKORC1","ALL",0.0199767384606669
"chr19",3178413,3179364,952,"*",7,0.000188529983114174,0.00573841677330934,0.0288827999190731,0.00654775713741703,0.0155355444550648,0.00430143030635694,"S1PR4","ALL",0.0199767384606669
"chr12",114877721,114878487,767,"*",6,0.000188607609319946,0.00650755066258776,0.0489307770070542,0.00828018524334823,-0.0198333294829152,-0.00660764377671273,NA,"ALL",0.0199767384606669
"chr11",119227020,119227631,612,"*",6,0.000188704249839268,0.00595521540630132,0.052095829175168,0.00700600549360665,0.0101556091466913,0.0071546346298035,"USP2","ALL",0.0199767384606669
"chr11",62476194,62476891,698,"*",5,0.000190054231002489,0.00640376263637508,0.0876596733910439,0.0124765573330297,0.0120966034303015,0.00728314371522554,"GNG3, BSCL2, HNRNPUL2-BSCL2","ALL",0.0199767384606669
"chr8",142179908,142181089,1182,"*",8,0.000191035767677014,0.00602630057917313,0.094661109284086,0.0126257685748414,-0.0874804199040527,-0.0249175479465725,"DENND3","ALL",0.0199767384606669
"chr19",3189496,3189957,462,"*",3,0.000192995720443689,0.00736379797591748,0.0153916843744543,0.00630358512400103,-0.0312568063730925,-0.0177214999866612,"NCLN","ALL",0.0199767384606669
"chr8",10755744,10756220,477,"*",5,0.000193781328480302,0.00573161105855543,0.0318628768084297,0.00745674784371378,-0.0129446660519853,-0.00379096374977581,"XKR6","ALL",0.0199767384606669
"chr3",71276214,71276336,123,"*",2,0.00019606797881023,0.0063107002031045,0.00982953893234205,0.0056132762759383,0.0639415507976191,0.0397419664107242,"FOXP1","ALL",0.0199767384606669
"chr5",523430,523794,365,"*",4,0.000196145994774853,0.00477054846235765,0.0329540293051842,0.0060880058388846,0.012567468912992,0.00491474470568031,"SLC9A3","ALL",0.0199767384606669
"chr17",46047760,46048497,738,"*",11,0.000196438689584738,0.00559394288037166,0.073482986902633,0.00990187805215803,0.00677893907045195,0.00259277299243008,"RP11-6N17.9, CDK5RAP3","ALL",0.0199767384606669
"chr11",11643690,11643978,289,"*",6,0.000197786048191307,0.007809913987658,0.0418968078113207,0.00785658007752471,0.0162375016800027,0.0042006277994625,NA,"ALL",0.0199767384606669
"chr9",116102525,116102792,268,"*",3,0.000201275754303119,0.00805031168194609,0.0264795353397993,0.0071888677498946,0.0121511871363971,0.0100224125061652,"WDR31","ALL",0.0199767384606669
"chr10",125770089,125770239,151,"*",3,0.000201498829236425,0.00454527493347195,0.0271643994392674,0.00580976437881587,-0.0881580344250026,-0.0467611336757747,"CHST15","ALL",0.0199767384606669
"chr3",100428869,100429064,196,"*",2,0.000202112757813241,0.00621625561122391,0.010614966434562,0.00578904760376501,0.0157082853843348,0.00539490043344124,"TFG","ALL",0.0199767384606669
"chr13",113677188,113677777,590,"*",4,0.000202246838592886,0.0070354343722736,0.0156588456476059,0.00597094218703721,-0.0195452685673657,-0.00919891928955641,"MCF2L","ALL",0.0199767384606669
"chr17",72740485,72740524,40,"*",2,0.000203206173382658,0.00725790465075642,0.00975545985814348,0.00603810775854777,-0.0378604697682483,-0.0237437292520231,"RAB37","ALL",0.0199767384606669
"chr19",54876446,54876795,350,"*",6,0.000203589706495869,0.00725850455080825,0.0353234448796589,0.00730480543142846,-0.0194675304640537,-0.00842151403375961,"LAIR1","ALL",0.0199767384606669
"chr1",160951675,160951907,233,"*",2,0.000205380203155434,0.00413940813549535,0.0175872480629325,0.00497164750497049,0.0152278592541417,0.00966861613426823,NA,"ALL",0.0199767384606669
"chr5",140864020,140864834,815,"*",9,0.000206198942923245,0.00727737245938991,0.087822685412612,0.0120497568873161,0.0115813412249349,-0.000835038867151609,"PCDHGA1, PCDHGA2, PCDHGA3, PCDHGB1, PCDHGA4, PCDHGB2, PCDHGA5, PCDHGB3, PCDHGA6, PCDHGA7, PCDHGB4, PCDHGA8, PCDHGA9, PCDHGB6, PCDHGA10, PCDHGB7, PCDHGA11, PCDHGA12, PCDHGC3, PCDHGC4","ALL",0.0199767384606669
"chr9",107688675,107689065,391,"*",2,0.000206473304636857,0.00708145377097823,0.0342908679873099,0.00867556206910724,0.0100852855885188,0.0074025368100589,"ABCA1","ALL",0.0199767384606669
"chr17",78912765,78913111,347,"*",2,0.000208496952941203,0.00557065441970797,0.0272439047440653,0.00644816786603163,0.030720880412445,0.0177959087327713,"RPTOR","ALL",0.0199767384606669
"chr6",16762984,16763125,142,"*",2,0.000208503537534513,0.00730221716629237,0.0111142400178483,0.00656001611791261,0.00834793122503762,0.00441514953026595,NA,"ALL",0.0199767384606669
"chr19",10628715,10629035,321,"*",3,0.000208541167874224,0.00406216693299449,0.0322642302123744,0.00553427751521323,0.00773804012154933,0.00691085537529686,NA,"ALL",0.0199767384606669
"chr4",77226417,77226974,558,"*",2,0.000209973505053501,0.00780711725110124,0.030340046313194,0.00943885423042805,-0.0157367081388184,-0.00410225764097911,"FAM47E-STBD1, FAM47E-STBD1","ALL",0.0199767384606669
"chr15",64442561,64442578,18,"*",2,0.000211127782797071,0.00515207509567828,0.0204116520473587,0.00580976437881587,-0.0474978301556535,-0.0451270018116583,NA,"ALL",0.0199767384606669
"chr17",79816504,79816559,56,"*",2,0.00021169564173292,0.00499900647205647,0.010809704391461,0.00509785623550224,-0.02610367318957,-0.0198163029149248,"P4HB","ALL",0.0199767384606669
"chr14",65637286,65637810,525,"*",3,0.00021248647386998,0.00629515620638055,0.0180977699538773,0.00641885249260883,-0.0127838090063297,-0.00665252628595222,NA,"ALL",0.0199767384606669
"chr5",7868496,7869257,762,"*",8,0.000213978957675782,0.00701173657347675,0.0958968256456752,0.0122126018324607,0.0102765987611381,0.00386078181532665,"MTRR, FASTKD3","ALL",0.0199767384606669
"chr17",41173720,41174539,820,"*",8,0.000214977527374051,0.00730988929515562,0.0737962870273824,0.00849706983003492,0.0157347858682736,0.00692630819122058,"VAT1","ALL",0.0199767384606669
"chr16",69458177,69458953,777,"*",9,0.000217502884078625,0.00386884237160927,0.0981510485191577,0.00802989640245651,0.0146050564545772,0.00708007729596844,"CYB5B","ALL",0.0199767384606669
"chr14",69658046,69658356,311,"*",3,0.000218840942350999,0.0059540648813172,0.0260948856622354,0.00613073286427547,0.00703621203718733,0.00491698129914348,"EXD2, RP11-363J20.1","ALL",0.0199767384606669
"chr11",65382825,65383161,337,"*",2,0.000219544846852168,0.00609140560075055,0.0259853455951954,0.00683536196063636,0.00892885182066762,0.00730737795036373,"MAP3K11","ALL",0.0199767384606669
"chr1",33336611,33336618,8,"*",2,0.00021969166750297,0.00730922399865278,0.00920773853752612,0.00572245148616616,0.0124829824260417,0.00878032768202572,"FNDC5","ALL",0.0199767384606669
"chr12",133009355,133009956,602,"*",4,0.000221046407507772,0.00557467095933944,0.0551294654820415,0.00840200927953378,0.0105909180351618,0.00148924611595708,NA,"ALL",0.0199767384606669
"chr1",2995301,2996020,720,"*",4,0.000222260711548444,0.0043111213402507,0.046429416847186,0.0063355359157322,-0.0220197450390682,-0.0100831164303569,"PRDM16","ALL",0.0199767384606669
"chr8",87081770,87082205,436,"*",8,0.000223334892496322,0.0080344758018238,0.068548481853457,0.0087763454894128,-0.0112267036171161,-0.00573385004169332,"ATP6V0D2, PSKH2","ALL",0.0199767384606669
"chr17",53498169,53498426,258,"*",2,0.000223426436872091,0.00769707407473668,0.0114617713810013,0.00680175531606922,0.0138443074943444,0.0105435136204931,"MMD","ALL",0.0199767384606669
"chr1",102462445,102462877,433,"*",9,0.000223590805921954,0.0063107002031045,0.0705286884435456,0.00897693960745396,0.017497894171344,0.000863885551409536,"OLFM3","ALL",0.0199767384606669
"chr7",56032821,56032967,147,"*",2,0.000223705205055048,0.00505335219464722,0.0188141166283215,0.00572245148616616,0.00598352824570564,0.00518771098832708,"GBAS","ALL",0.0199767384606669
"chr19",1998801,1999322,522,"*",4,0.000225814697804956,0.00425117823560425,0.0348807474540202,0.00608522119434526,0.0118982875940217,0.00237248177352964,"BTBD2","ALL",0.0199767384606669
"chr6",127837548,127838059,512,"*",4,0.000226028926966105,0.00797022843398856,0.0278113714798122,0.00794581433198328,0.0181578694751756,0.00858899373430831,"SOGA3, SOGA3","ALL",0.0199767384606669
"chr7",75947745,75948230,486,"*",4,0.000226837219404714,0.00629515620638055,0.0492349926390861,0.00790074227736629,0.0173124360600695,0.0103204303744896,NA,"ALL",0.0199767384606669
"chr11",85778241,85778585,345,"*",2,0.000226858850458456,0.00696494662874474,0.0113654698682131,0.0064441633810348,0.0370794225081736,0.0287932788875924,"PICALM","ALL",0.0199767384606669
"chr1",2431385,2431753,369,"*",2,0.00022786591159161,0.0066761653166354,0.0148658285913378,0.00670423054315539,0.00880946244070246,0.00760143117807538,"PLCH2","ALL",0.0199767384606669
"chr10",75910297,75910788,492,"*",4,0.000228190863381056,0.00806169177642674,0.0477092826099999,0.00961996887107519,0.0150619322544765,0.00670246968845454,"AP3M1","ALL",0.0199767384606669
"chr19",37825307,37826008,702,"*",7,0.000228487518548757,0.00308367752832832,0.0853270504534382,0.00638415216239761,0.0346466070723658,0.0116207150036368,"HKR1","ALL",0.0199767384606669
"chr11",126173810,126174329,520,"*",5,0.000229909684185947,0.0076293749187352,0.0440548471624696,0.0109821345853468,0.0110179864329558,0.00354332681162721,"DCPS, RP11-712L6.5","ALL",0.0199767384606669
"chr14",51955005,51956044,1040,"*",5,0.000229909684185947,0.00463979958205938,0.0500491195655701,0.00666122981593527,0.0247994571663588,0.00019665590075686,"FRMD6, FRMD6-AS2","ALL",0.0199767384606669
"chr1",155910958,155911361,404,"*",4,0.000230383473425939,0.00449296171539054,0.0484210700594974,0.00653854745026538,-0.0208882723666908,-0.0105800148060984,NA,"ALL",0.0199767384606669
"chr9",34637949,34638141,193,"*",3,0.000231541522616465,0.00555600219719634,0.0256452526822051,0.00628995047052445,0.00479658141622381,0.000389868409781738,"GALT","ALL",0.0199767384606669
"chr2",102769711,102769768,58,"*",2,0.000231864867233355,0.00528650346142933,0.0183018608431954,0.00584280144360852,-0.00694972720780163,-0.00227737126670274,"IL1R1","ALL",0.0199767384606669
"chr10",102748541,102749041,501,"*",5,0.000233513225028968,0.00698715031898036,0.0594705715081777,0.00988300752172133,-0.011335475678127,-0.00562982266407095,"C10orf2","ALL",0.0199767384606669
"chr1",46645968,46646224,257,"*",3,0.000234100245651811,0.00769981809683487,0.01078518673186,0.00610238614252545,0.00508966643695719,0.0023942405837527,"TSPAN1","ALL",0.0199767384606669
"chr10",96122379,96122679,301,"*",2,0.000234890220775632,0.00541878297854238,0.0247132226584335,0.00621472954554611,0.0104809073294168,0.00386105758065448,"NOC3L","ALL",0.0199767384606669
"chr17",40440904,40441155,252,"*",3,0.000235780995988268,0.00510266007909523,0.0406995930129428,0.00671997572992739,0.0100384120273441,0.00845471912819915,"STAT5A","ALL",0.0199767384606669
"chr3",13679471,13679636,166,"*",3,0.000235876261902684,0.00502252630453221,0.0117059387383007,0.00503270389478488,-0.030368749221085,-0.0108452096047578,"FBLN2","ALL",0.0199767384606669
"chr7",2140143,2140321,179,"*",3,0.000236423058026821,0.00774514875731314,0.010712597375934,0.00670483294227344,0.0220674982175514,0.0144978958706087,"MAD1L1","ALL",0.0199767384606669
"chr21",45560663,45560984,322,"*",4,0.000236559939511158,0.00419436698480043,0.0550610415878726,0.00659003351657644,0.0297139649040798,0.0260160924027966,"C21orf33","ALL",0.0199767384606669
"chr20",44451667,44451973,307,"*",4,0.000236838032488802,0.00419436698480043,0.0577529798545448,0.00660786214085381,0.00726067093789395,0.00202404017708188,"TNNC2","ALL",0.0199767384606669
"chr12",12848516,12850082,1567,"*",13,0.000237704332917658,0.00727458542915056,0.040635710353823,0.00883073857178237,0.0282199127366471,0.00592635925255884,"GPR19","ALL",0.0199767384606669
"chr10",90639746,90640720,975,"*",12,0.000238525247517579,0.00658807893801511,0.071862469457303,0.00919574880190499,0.00868309068137385,0.00415608873306989,"STAMBPL1","ALL",0.0199767384606669
"chr1",181287301,181287967,667,"*",7,0.000239333433647742,0.0070202748893906,0.06789028186838,0.0101152347695229,0.0191351380757443,-0.00214625627108859,NA,"ALL",0.0199767384606669
"chr2",197664308,197664530,223,"*",4,0.000240442944660105,0.00658608291337446,0.0184703316484194,0.00718552623238235,0.0139823003601379,0.00890168407762871,"GTF3C3","ALL",0.0199767384606669
"chr11",6502436,6502990,555,"*",12,0.000241461213263372,0.00797022843398856,0.0690862524955598,0.0185250483163757,0.00599901194255409,0.00266728126800214,"TIMM10B, TIMM10B, ARFIP2","ALL",0.0199767384606669
"chr21",47294739,47295375,637,"*",5,0.000242712147670319,0.00524344601359672,0.0584687231921817,0.00702193362039194,-0.0201034339885008,-0.00882326275739963,"PCBP3","ALL",0.0199767384606669
"chr1",167191360,167191768,409,"*",2,0.000242855547830013,0.00635553100022805,0.01528116546238,0.00644816786603163,0.00768963383261476,0.00357855397869544,"POU2F1","ALL",0.0199767384606669
"chr17",80273242,80273322,81,"*",3,0.000245317010072155,0.00804401614830996,0.0259013326863506,0.00783781979475849,0.0180605507834115,0.00374561369003867,"CD7","ALL",0.0199767384606669
"chr16",88772396,88772664,269,"*",4,0.00024686326244433,0.006745318773751,0.0278049660522649,0.00652854623628061,-0.00745709958114782,-0.0025253140691248,"RNF166","ALL",0.0199767384606669
"chr13",86370663,86370772,110,"*",2,0.000247655807351863,0.00606150818173193,0.0243967827672187,0.00675287530961207,-0.0292951361302499,-0.0216426646457225,"SLITRK6","ALL",0.0199767384606669
"chr11",74109904,74110223,320,"*",5,0.000248961553046973,0.00556226508478233,0.0464097263183139,0.00800172005569227,0.0159598160020838,0.00873073882937549,"RP11-702H23.4","ALL",0.0199767384606669
"chr13",52419265,52419714,450,"*",8,0.000250038524457469,0.00681465163622889,0.0577529798545448,0.00855590110127889,0.0189351904903394,0.0112561204562849,NA,"ALL",0.0199767384606669
"chr8",692834,694085,1252,"*",4,0.000250780998513042,0.00668783418143887,0.010488281884491,0.0037678240241731,0.0129319724336469,0.00117023015321702,"ERICH1-AS1","ALL",0.0199767384606669
"chr20",21085004,21086336,1333,"*",6,0.000251269331769565,0.00452605536644542,0.0199872206795594,0.00382276569629186,-0.0150913338647524,-0.00411965654147362,"LINC00237","ALL",0.0199767384606669
"chr1",15755186,15755275,90,"*",2,0.000253046475388555,0.00554984608950651,0.0220625049277023,0.00624013959584961,-0.00806797111686974,-0.00735140187497535,"EFHD2","ALL",0.0199767384606669
"chr3",160117013,160117717,705,"*",8,0.000254601022572931,0.00696089675825503,0.0853178611905738,0.013299798032659,0.0132394272850942,0.00676290261854072,"SMC4, RP11-432B6.3, IFT80","ALL",0.0199767384606669
"chr15",41187168,41187367,200,"*",2,0.000254601022572931,0.00688471796515288,0.0310756323388892,0.00820723876126695,0.0124749933577328,0.012369789233332,"VPS18","ALL",0.0199767384606669
"chr5",95018471,95018729,259,"*",2,0.00025514648626443,0.00554281732186622,0.0200096137791334,0.00613945887281993,-0.0167707697130576,-0.0111583670937702,"RFESD, SPATA9","ALL",0.0199767384606669
"chr19",55798418,55798650,233,"*",3,0.000256783523902606,0.00797092633910396,0.0158357618828751,0.00755785889024456,0.0120028500997336,-0.000861446807320143,"BRSK1","ALL",0.0199767384606669
"chr21",43198283,43198797,515,"*",6,0.00025682762492501,0.00319432271064727,0.0777713973109962,0.00630358512400103,-0.0384009616056949,-0.0178201692595331,NA,"ALL",0.0199767384606669
"chr10",52177823,52178225,403,"*",4,0.000257853151292885,0.00643910960372453,0.0361014400214302,0.00737473658031209,0.0121377959710136,0.00554607987159882,"SGMS1","ALL",0.0199767384606669
"chr15",61520873,61521000,128,"*",3,0.000258865464961828,0.00797092633910396,0.0198192990007693,0.00691324194951206,0.00825811174683758,0.00326489006826731,"RORA","ALL",0.0199767384606669
"chr11",82782794,82783581,788,"*",13,0.000262071163018392,0.00335917725928545,0.116386328433464,0.00868710048990074,0.0193579277996906,0.00595370548157637,"RAB30-AS1, RAB30, RP11-113K21.4","ALL",0.0199767384606669
"chr5",74063626,74063690,65,"*",2,0.00026247698238162,0.00348881868821072,0.0156606387967049,0.00430391204556201,0.0104103193266453,0.00944250594576539,"NSA2","ALL",0.0199767384606669
"chr3",49057661,49058423,763,"*",13,0.000264200399381861,0.00318480262287701,0.111425426474031,0.00919574880190499,0.0115517176244137,0.00112785518811681,"NDUFAF3, DALRD3, MIR425, MIR191","ALL",0.0199767384606669
"chr5",66459046,66459594,549,"*",4,0.000265080933063372,0.00655738708096768,0.0267992659398798,0.00686835808561126,0.00937693533447526,0.00513406506882402,"MAST4","ALL",0.0199767384606669
"chr12",112847022,112847769,748,"*",9,0.000265331542467899,0.00797022843398856,0.0820941506489101,0.0111415650365673,0.00942639333375093,0.00326859213348285,"RPL6","ALL",0.0199767384606669
"chr7",142918234,142918565,332,"*",2,0.000267804211377604,0.00522601120144769,0.0180176958539961,0.00578904760376501,0.00623224074525075,0.00480307629715793,NA,"ALL",0.0199767384606669
"chr12",26279160,26279706,547,"*",4,0.000268783658192623,0.00665176833695896,0.0391245460885662,0.00878068516137177,0.0106305391778883,0.00682190346121618,"SSPN, RP11-283G6.3","ALL",0.0199767384606669
"chr12",121686502,121686604,103,"*",2,0.000270799479453815,0.0064727274507523,0.0103513457596451,0.00585098317353915,0.019199790047697,0.013403084593314,"CAMKK2","ALL",0.0199767384606669
"chr8",23312661,23312916,256,"*",2,0.00027146694428356,0.00758660441272478,0.0105482015578072,0.00653854745026538,0.0219525240096088,0.0190931054054186,"ENTPD4","ALL",0.0199767384606669
"chr16",17254551,17254594,44,"*",2,0.000272482622507402,0.00527580220916992,0.017005018731299,0.00578904760376501,-0.0166237540483787,-0.0105967164418193,"XYLT1","ALL",0.0199767384606669
"chr10",44101496,44101845,350,"*",6,0.000272750412976623,0.00508908901420895,0.0664348302800389,0.0080636233717263,-0.0154666400525819,-0.00571695624211429,"CAP1P2","ALL",0.0199767384606669
"chr11",1082797,1083483,687,"*",7,0.000273589080325442,0.00505335219464722,0.064921694753779,0.00851323610280661,0.0278617649257535,0.0118544146800246,"MUC2","ALL",0.0199767384606669
"chr2",241083754,241083864,111,"*",3,0.000274620263024417,0.00629515620638055,0.0245215542316153,0.0062020585101139,0.0294127679368172,0.0132302151833654,"OTOS","ALL",0.0199767384606669
"chr11",33279899,33280348,450,"*",4,0.000275561711415915,0.00769707407473668,0.0391238161614875,0.00911138136796592,0.00859974176185719,0.00366364176384301,"HIPK3","ALL",0.0199767384606669
"chr10",71074291,71074462,172,"*",2,0.000277080093771732,0.0056551535375543,0.0152418078097856,0.0059928678659113,0.0196219879582007,0.0105244213701894,"HK1","ALL",0.0199767384606669
"chr6",26033786,26034442,657,"*",9,0.000279656510918561,0.00627498457389026,0.0843200419805921,0.0108309844905362,0.0201791734215131,0.00869797341532697,"HIST1H2AB","ALL",0.0199767384606669
"chr12",1714851,1714918,68,"*",2,0.000282635891682964,0.00675852233430692,0.00946396246867179,0.0056341494813702,-0.0224328936310213,-0.0177818550655681,"WNT5B","ALL",0.0199767384606669
"chr7",134575811,134576386,576,"*",7,0.000283019989314681,0.00715817688735305,0.0708882373533637,0.0124780987839394,-0.0172959496114991,-0.00716543780172269,"CALD1","ALL",0.0199767384606669
"chr11",64108790,64109823,1034,"*",5,0.000283524922522378,0.00601718416207774,0.0491697043013436,0.0067752410907371,-0.0476789495028187,-0.022918938604317,"CCDC88B","ALL",0.0199767384606669
"chr19",4818359,4818615,257,"*",2,0.000283977050568531,0.00780711725110124,0.0101207006653699,0.0064034572167506,-0.00744438883453336,-0.00492343942704482,"TICAM1","ALL",0.0199767384606669
"chr2",25600451,25600752,302,"*",2,0.000286028853489335,0.00727458542915056,0.0188186760283981,0.00755050265296189,0.0221485223992666,0.0137536561968901,"DTNB","ALL",0.0199767384606669
"chr7",157294324,157294502,179,"*",4,0.000287602339786349,0.00576614578403722,0.0208078876053334,0.00675287530961207,0.0283130675463045,0.0123877250825097,"AC006372.5","ALL",0.0199767384606669
"chr6",168491618,168491649,32,"*",2,0.000289391546714127,0.00539106848796503,0.0214942064659721,0.00608522119434526,0.018985728593769,0.0113588027320775,NA,"ALL",0.0199767384606669
