seqnames,start,end,width,strand,no.cpgs,min_smoothed_fdr,Stouffer,HMFDR,Fisher,maxdiff,meandiff,overlapping.genes,sex,dmr_fdr
chr7,143042585,143043090,506,*,5,0.0328596372701546,0.0202054882214008,0.0233585058160614,0.0171798120582095,0.0120795014866713,0.00175771149710914,CLCN1,M,0.0435352689678904
chr14,69726197,69727352,1156,*,12,0.0329111515274237,0.0127528404471389,0.0248451625762699,0.0138388791685029,-0.011771506527638,-0.00180957981915177,"GALNT16, RP11-363J20.2",M,0.0435352689678904
chr11,59270264,59270409,146,*,2,0.0329707174991313,0.015300490222438,0.0387986399758413,0.0171866732449372,0.0181589779381064,0.00884809421082655,,M,0.0435352689678904
chr7,62693610,62693631,22,*,2,0.0329937907390229,0.0127116841801839,0.0242241396884764,0.0141342292162692,0.00217046143425714,0.0014545752676367,"PHKG1P1, RP5-905H7.3",M,0.0435352689678904
chr19,37328842,37329274,433,*,3,0.0330085572109604,0.0155150599309304,0.0305450150253327,0.0166493366379777,0.0116807923150732,0.00883370906260793,ZNF790,M,0.0435352689678904
chr19,46806117,46807119,1003,*,4,0.0330103975385606,0.014811033385214,0.0494291268238285,0.0165596793735593,-0.00947336989797531,-0.00580834147376122,HIF3A,M,0.0435352689678904
chr1,228352940,228353883,944,*,11,0.0330268412929409,0.018240981312292,0.0251378968007688,0.0168075475749144,0.0152602276102158,0.00582790549119787,"IBA57, IBA57-AS1",M,0.0435352689678904
chr18,32621050,32621748,699,*,10,0.0331964257261678,0.018240981312292,0.0742407788306378,0.0200663351378958,0.0163115304236737,0.00494411955674342,MAPRE2,M,0.0435352689678904
chr2,69664317,69664605,289,*,3,0.0331964257261678,0.0111002988676974,0.0265793646993733,0.0138388791685029,0.0176861462987327,0.00764707548339305,NFU1,M,0.0435352689678904
chr10,92913016,92913775,760,*,6,0.0332594705927763,0.0165896884535755,0.0251737847239775,0.0154221528144931,-0.0103924597052081,-0.0014844357220733,RP11-56M3.1,M,0.0435352689678904
chr5,2155809,2156174,366,*,3,0.0333346867436768,0.0201437212520805,0.0233585058160614,0.015288228528165,-0.00624973591582323,-0.00153078886893432,,M,0.0435352689678904
chr6,168197177,168197921,745,*,8,0.0334155789156936,0.0115163243990801,0.0254600654231386,0.0143230537153024,0.0226208508951721,0.014377478676319,"AL009178.1, C6orf123",M,0.0435352689678904
chr6,20401145,20402153,1009,*,14,0.0334756975756532,0.0197121842749235,0.0976375620018504,0.0194810509195517,0.0139736790915044,0.00554213920368219,,M,0.0435352689678904
chr20,61718618,61719188,571,*,6,0.0335032153244095,0.0165437269228968,0.0447453146930142,0.0170071568475521,0.017417089517216,0.00769891800288739,,M,0.0435352689678904
chr11,105959819,105959824,6,*,2,0.0335153606540808,0.0173361563108694,0.0242241396884764,0.0166493366379777,-0.0167126011766426,-0.0110955903660328,"AASDHPPT, RP11-677I18.3",M,0.0435352689678904
chr17,55952063,55952563,501,*,4,0.0335414700418847,0.0143886760111736,0.0298878987954704,0.0154765167388026,-0.0259754521469121,-0.00649597892271158,CUEDC1,M,0.0435352689678904
chr8,17780063,17780536,474,*,7,0.0335520087006564,0.017353297607553,0.0648577349859343,0.0187080957129849,0.0110530016741641,0.00518027160849421,PCM1,M,0.0435352689678904
chr11,915163,916170,1008,*,7,0.0335665330894607,0.0202054882214008,0.0581570270463375,0.0187487204829516,0.0186964272018403,-0.000185670259531137,,M,0.0435352689678904
chr1,207082479,207083336,858,*,6,0.0336002366732501,0.0150210351031987,0.0426258706815938,0.0164053669315844,-0.0297234427353399,-0.015635794317386,FAIM3,M,0.0435352689678904
chr2,204399188,204399512,325,*,3,0.0336491894960237,0.0176182077951613,0.0249875739799135,0.0166493366379777,0.0149572489035766,0.0061841506503606,RAPH1,M,0.0435352689678904
chr3,38537749,38538168,420,*,5,0.0337533261071349,0.0127116841801839,0.0363004271613115,0.0153088308019661,0.0155928317755432,0.00727389261701513,EXOG,M,0.0435352689678904
chr6,31370798,31371837,1040,*,26,0.0337699724134486,0.0159743471406369,0.0298314224469365,0.0178011467370483,0.0119544858270779,0.00436203163673605,"HCP5, MICA",M,0.0435352689678904
chr15,65821556,65821580,25,*,2,0.033861226707074,0.0201437212520805,0.0271699494521195,0.0189548082841153,-0.0158954876039867,-0.00851469283148332,,M,0.0435352689678904
chr19,1555141,1555395,255,*,3,0.0338950878562211,0.0102417959097921,0.0380519310652355,0.0138388791685029,0.0122939942280721,0.00488842549198965,MEX3D,M,0.0435352689678904
chr6,126661274,126661628,355,*,4,0.0338996796424483,0.0150487085916101,0.0428559928431589,0.0174240681093843,0.0103910308185687,0.00100018265735491,CENPW,M,0.0435352689678904
chr17,132826,132967,142,*,2,0.0339172488694465,0.0143857123699167,0.0272523069642598,0.0159547126819783,-0.00879671376098579,-0.00625267341864866,RPH3AL,M,0.0435352689678904
chr16,70770604,70771142,539,*,2,0.0340251627973883,0.0111002988676974,0.0266845102559005,0.0138388791685029,0.0207876959182706,0.0191945127790797,VAC14,M,0.0435352689678904
chr7,99595276,99595658,383,*,5,0.0340884206389135,0.0194114340223232,0.0435746568584028,0.0182776432959043,-0.0237210357509573,-0.00160710361555786,,M,0.0435352689678904
chr1,220101698,220102434,737,*,12,0.0341520320062193,0.0151212767815663,0.0863248024590891,0.0169191128530998,-0.0100624483726604,-0.00424513013340787,SLC30A10,M,0.0435352689678904
chr10,6019877,6020585,709,*,6,0.0341625882773482,0.0121019713521109,0.0584332745247629,0.015288228528165,-0.0270945353797156,-0.00731559773991927,IL15RA,M,0.0435352689678904
chr2,102316442,102316496,55,*,2,0.0341679107512625,0.013095777451958,0.0240329280494642,0.0143230537153024,0.0700870809960694,0.0542136244065188,MAP4K4,M,0.0435352689678904
chr19,14183018,14183212,195,*,4,0.0342698168034413,0.0199355980005215,0.0610918352074968,0.0195584295473705,0.00832983728322216,0.00323648164485334,,M,0.0435352689678904
chr14,45369477,45369753,277,*,3,0.0342698168034413,0.0175744774703202,0.0265438449036097,0.016180028896624,-0.018087603341195,-0.00159248951070038,"C14orf28, RP11-857B24.5",M,0.0435352689678904
chr6,160390829,160390889,61,*,2,0.034270331369641,0.0207984837980754,0.025827449688234,0.0188243808895888,0.00300822918632793,0.00230046963799495,IGF2R,M,0.0435352689678904
chr14,59656552,59656816,265,*,3,0.034305901391643,0.0142224909335133,0.0455315621814257,0.0166493366379777,0.00846367155130255,0.00348896410955229,DAAM1,M,0.0435352689678904
chr3,189838081,189838376,296,*,3,0.0343207264289208,0.0200345963480987,0.0249099947424614,0.0182663743039437,-0.0153985775961892,-0.00907234375644594,LEPREL1,M,0.0435352689678904
chr1,52607362,52608614,1253,*,10,0.0343379824619622,0.018213161408932,0.0260515400813359,0.0160555488410789,-0.0226193757778212,-0.00218344824147112,ZFYVE9,M,0.0435352689678904
chr6,6001842,6002032,191,*,2,0.0343532363514128,0.018240981312292,0.0249875739799135,0.0174528008253115,-0.0390042674597237,-0.0184385191759238,NRN1,M,0.0435352689678904
chr20,56287198,56287532,335,*,2,0.0343610236067897,0.0155297761281591,0.028035757539806,0.0166493366379777,-0.00627152597817315,-0.0015575757622821,,M,0.0435352689678904
chr12,32831369,32832968,1600,*,12,0.0344817938532022,0.0116117118988144,0.0726477933851662,0.0150884237766127,0.00946818253757012,0.000448639750292455,DNM1L,M,0.0435352689678904
chr7,26240087,26240939,853,*,12,0.0344955450540251,0.0194114340223232,0.102795205769355,0.019326995126016,0.0108240267807789,0.00494481838614101,"CBX3, HNRNPA2B1",M,0.0435352689678904
chr15,63449340,63450340,1001,*,15,0.0344975935064858,0.0163597241540225,0.0613560038491441,0.018211373731182,0.00989263015352522,0.00454421903983962,RPS27L,M,0.0435352689678904
chr3,113251417,113252640,1224,*,9,0.0345157230459966,0.0170408854059019,0.060680609708075,0.0196992516590349,0.0101825454546859,0.00468765942116469,SIDT1,M,0.0435352689678904
chr17,2628088,2628322,235,*,3,0.0345384523489652,0.0148995682659215,0.0494662583209346,0.0174465912884873,0.00321232358557624,0.00127668499962101,RP11-74E22.4,M,0.0435352689678904
chr17,8126298,8126456,159,*,3,0.0345584014932411,0.0141395728439478,0.0476463797092064,0.0168541302868697,0.00719814786557227,0.00343407179400469,LINC00324,M,0.0435352689678904
chr3,136675705,136675895,191,*,2,0.0347248304189126,0.0147864810158,0.0323032323323671,0.0164033730574876,-0.0164268410529079,-0.00927322397445718,IL20RB,M,0.0435352689678904
chr12,52416858,52417019,162,*,2,0.0347495652601357,0.0147811537188995,0.0234591291487607,0.0150884237766127,0.00702445132646018,0.00420868066107551,NR4A1,M,0.0435352689678904
chr2,2590640,2590685,46,*,2,0.0347495652601357,0.0163597241540225,0.0233585058160614,0.0150884237766127,0.00470354818876828,0.00148769470791205,,M,0.0435352689678904
chr6,147829799,147830561,763,*,9,0.0348365530838779,0.0158558177122003,0.0768803540096745,0.0186743422184337,-0.00863562556523792,-0.0022967610003695,SAMD5,M,0.0435352689678904
chr17,79829189,79829466,278,*,5,0.0350867083636524,0.0161368921137146,0.042320523955073,0.016402218617097,0.0055929914420542,0.00274333124799068,ARHGDIA,M,0.0435352689678904
chr15,45314789,45314943,155,*,4,0.0352133695163614,0.00850734276585074,0.0288112151884149,0.0122542125629545,0.0212239093196149,0.0151666025272265,,M,0.0435352689678904
chr14,100705568,100705844,277,*,2,0.0352133695163614,0.0158567565967111,0.0345544630254881,0.0174465912884873,0.00444489503194822,0.0024783952357451,YY1,M,0.0435352689678904
chr1,53742112,53742380,269,*,4,0.0353638658203504,0.0159967096180803,0.0578876039772958,0.0187080957129849,-0.0254872508896269,-0.0150609719387199,LRP8,M,0.0435352689678904
chr6,30707082,30708009,928,*,5,0.0353950206608032,0.0173917095634977,0.0277573177542183,0.0148878564935757,0.00582580475329309,-0.000849617879617837,FLOT1,M,0.0435352689678904
chr5,112630041,112630623,583,*,4,0.035408220349968,0.0156098797934976,0.0350547878136475,0.0163791628932725,0.00703469187500404,0.00410230981543473,MCC,M,0.0435352689678904
chr6,17987232,17987707,476,*,4,0.0354266961214937,0.0188632338848964,0.0536339266502459,0.0214353706540515,0.00375765247716352,0.000659058974823706,KIF13A,M,0.0435352689678904
chr5,502291,502920,630,*,4,0.0354266961214937,0.0131682063356557,0.0634545540161486,0.0168655571387502,-0.0341677801789901,-0.0217598668617396,SLC9A3,M,0.0435352689678904
chr1,156085037,156085197,161,*,2,0.0354342828538014,0.0182126341286701,0.0263876926911652,0.0178433946529508,0.00650891194966052,0.00329752860774024,LMNA,M,0.0435352689678904
chr11,19223517,19223739,223,*,3,0.0354432539665902,0.014736195878143,0.0557390272235973,0.0174988962456935,-0.00881772555955196,-0.00141338096325875,"RP11-428C19.4, CSRP3",M,0.0435352689678904
chr17,62207299,62208049,751,*,8,0.0355641515078027,0.0116047441473138,0.0981717231459116,0.0174240681093843,0.00701520020272188,0.00335221509797774,ERN1,M,0.0435352689678904
chr5,149866010,149866502,493,*,2,0.0355661705144226,0.015030506845607,0.0292880057213735,0.0164053669315844,-0.00694511942498263,-0.00245509462722801,NDST1,M,0.0435352689678904
chr12,120934839,120935726,888,*,3,0.0356746365582794,0.0138097274607332,0.0439431190434695,0.016402218617097,-0.0137643646561767,-0.000433120604666881,DYNLL1,M,0.0435352689678904
chr2,198317829,198318272,444,*,13,0.0356803725337412,0.0177560875041998,0.116004266675954,0.0221662713308326,0.00851077901346489,0.0035881962810382,COQ10B,M,0.0435352689678904
chr18,15197867,15198067,201,*,2,0.0357026356946655,0.0163597241540225,0.0303594799116339,0.0174465912884873,-0.0170848011068086,-0.0134540703384958,,M,0.0435352689678904
chr13,73634225,73634670,446,*,6,0.0357605462692221,0.011129732885011,0.0263876926911652,0.0143230537153024,-0.0346699951984288,-0.00720087939710727,KLF5,M,0.0435352689678904
chr19,6463949,6464563,615,*,11,0.0357630769484502,0.0158567565967111,0.0761333638827958,0.0153088308019661,-0.00962326593557758,-0.00314138471647798,"CRB3, SLC25A23",M,0.0435352689678904
chr19,42502731,42503412,682,*,5,0.0358025095540668,0.0150909656983902,0.0858716621428736,0.0200392898393313,-0.0142208295557483,-0.00811189164413765,GRIK5,M,0.0435352689678904
chr15,92612836,92613280,445,*,2,0.0358025095540668,0.0166829408286733,0.0237294455769059,0.0163860494592758,-0.0207719808108086,-0.0167582465791345,SLCO3A1,M,0.0435352689678904
chr20,43882990,43883746,757,*,6,0.0358836481507251,0.0155150599309304,0.0744038381598904,0.0187080957129849,-0.0679835983954222,-0.0436748487453958,SLPI,M,0.0435352689678904
chr10,98908755,98909007,253,*,3,0.0359106771863047,0.012896214247466,0.039473582440119,0.0159444896571497,-0.0102848066265689,-0.00344014018673526,"SLIT1, ARHGAP19-SLIT1",M,0.0435352689678904
chr4,154170410,154170822,413,*,6,0.0360211764547733,0.0145023740770753,0.0322951684271097,0.015288228528165,0.0125628576765652,0.00514273779940025,TRIM2,M,0.0435352689678904
chr9,115095520,115095793,274,*,3,0.0360295512415551,0.0155150599309304,0.0502473708387319,0.0179474688696263,0.00245524551687684,0.00122412305398034,PTBP3,M,0.0435352689678904
chr11,47664250,47664508,259,*,7,0.0362484692732395,0.019320565891225,0.0306924944039613,0.0185447279367175,0.007931315527371,0.0043701012704244,,M,0.0435352689678904
chr21,45705618,45706101,484,*,10,0.0362495265685951,0.0101262961228791,0.0818701396804365,0.0149049448109663,0.0204141285845368,0.00244037758409458,AIRE,M,0.0435352689678904
chr21,36399146,36399540,395,*,4,0.0363095172132146,0.0193860064226457,0.0360619151213829,0.0178011467370483,0.0125901588026501,0.00548213145705519,RUNX1,M,0.0435352689678904
chr1,249137378,249137995,618,*,2,0.0363493436693443,0.0143178095518193,0.0348070894189882,0.0163486702559811,-0.0200903006641869,-0.0103232111545624,ZNF672,M,0.0435352689678904
chr12,13431230,13431411,182,*,3,0.0363516961882563,0.0155760053697637,0.0233585058160614,0.0152674755883859,0.00822025869448267,0.00139865118198017,,M,0.0435352689678904
chr5,21459598,21459653,56,*,2,0.0363771871131932,0.0200501151512105,0.0243378157191905,0.0177834268891085,0.00374821861598025,0.00227977179122856,GUSBP1,M,0.0435352689678904
chr12,49483619,49484169,551,*,5,0.0363896567008873,0.012896214247466,0.0552947914084757,0.0163486702559811,0.00681418579492131,0.00268055272608003,"RP11-386G11.8, DHH",M,0.0435352689678904
chr7,6388130,6388334,205,*,2,0.0364460846351256,0.0147403156526663,0.0298279814004292,0.0163811729780976,-0.00221366631618319,-0.00142402048586195,FAM220A,M,0.0435352689678904
chr7,35078082,35078269,188,*,3,0.0365634811576205,0.00906422636680575,0.0235904994458281,0.0119139471464455,0.022852441724539,0.000287165000263823,,M,0.0435352689678904
chr19,30096646,30097075,430,*,4,0.0366343812601624,0.018370940382142,0.0280720907124491,0.016402218617097,0.0154177429041611,0.00757043064224882,POP4,M,0.0435352689678904
chr13,45694166,45695040,875,*,12,0.0367351588654877,0.0143857123699167,0.100583449642598,0.019563053405474,0.0152996095784724,0.00471317199054596,GTF2F2,M,0.0435352689678904
chr2,242805838,242806119,282,*,5,0.0367543002975085,0.0193642715537728,0.0785672295976277,0.0231824992317123,0.0164235255797679,0.000188154157227389,,M,0.0435352689678904
chr4,124320678,124321007,330,*,4,0.0367705690240952,0.0191062567453686,0.0422802756978987,0.0171866732449372,-0.0208490453269551,-0.00294359555207741,SPRY1,M,0.0435352689678904
chr1,25868969,25869129,161,*,3,0.0368435550938941,0.0184482776217601,0.0326381786928572,0.019152954748266,-0.0151181833700986,-0.00162607574541203,,M,0.0435352689678904
chr10,93998677,93999132,456,*,2,0.036943806477927,0.018240981312292,0.0349668464535468,0.018892840500143,-0.0730311462685972,-0.0442210146264997,CPEB3,M,0.0435352689678904
chr19,50117794,50117948,155,*,2,0.0371487508302222,0.0164780732740362,0.0337388118139361,0.0176925917838978,0.0210274235194935,0.0134134190796468,PRR12,M,0.0435352689678904
chr17,33913953,33914502,550,*,9,0.037167345945993,0.0165437269228968,0.0879186058084312,0.0185902275793898,0.007460081070229,0.00233146606048133,AP2B1,M,0.0435352689678904
chr4,1512820,1513259,440,*,5,0.037167345945993,0.018240981312292,0.0717713890252291,0.0207904774342454,-0.0316067843915951,-0.019068994014819,,M,0.0435352689678904
chr13,108871167,108871238,72,*,3,0.0371998988422506,0.0127702974516978,0.0266559246251136,0.0145028309476182,0.00288242367437788,0.000643007448890269,ABHD13,M,0.0435352689678904
chr3,109034944,109035469,526,*,6,0.0373940429883644,0.0138984613490543,0.0648577349859343,0.0175352208759539,0.00912681823310835,-0.00133228528783478,DPPA2,M,0.0435352689678904
chr7,2122342,2122685,344,*,3,0.037408502293027,0.0134013607430551,0.0295568048016649,0.015288228528165,0.0134202861272182,0.00414695104567512,MAD1L1,M,0.0435352689678904
chr12,130933962,130934110,149,*,2,0.0374130641976106,0.0166273971096111,0.0234591291487607,0.0160555488410789,-0.0135452782644567,-0.00596868888900509,RIMBP2,M,0.0435352689678904
chr2,121106091,121106721,631,*,2,0.037470616897159,0.0201437212520805,0.0449055553435112,0.0219766522459764,0.00699805459698119,0.000297632288908986,INHBB,M,0.0435352689678904
chr2,219725469,219725707,239,*,2,0.037470616897159,0.0164129275583667,0.0233585058160614,0.0152674755883859,0.0190122777734685,0.0124612293916174,WNT6,M,0.0435352689678904
chr14,62298743,62299023,281,*,3,0.037514969856028,0.018213161408932,0.0258255178332773,0.0177462147998065,-0.00773801479845904,-0.00377707300623816,"CTD-2277K2.1, COX4I1P1",M,0.0435352689678904
chr1,244214206,244214679,474,*,3,0.0375711843773605,0.0158822002910339,0.0263486995146849,0.0146220634223245,0.0107894846390685,0.00673477526865316,ZBTB18,M,0.0435352689678904
chr1,220863263,220863766,504,*,8,0.0376636402900066,0.0165722992726248,0.0641754541121838,0.0180967189358445,0.0116338843758055,0.003257802903989,C1orf115,M,0.0435352689678904
chr16,30485684,30485966,283,*,3,0.0381235482500205,0.0151237954318604,0.0439431190434695,0.0174240681093843,0.0444452087541227,0.0396201274294536,ITGAL,M,0.0435352689678904
chr17,42218908,42219566,659,*,10,0.0381251296215259,0.0133203760507877,0.062745388406589,0.0176803848549258,0.0179304243138339,0.00762777962346235,C17orf53,M,0.0435352689678904
chr6,29548535,29549180,646,*,4,0.0381307433503731,0.0133329161753957,0.0537092830858078,0.0168405110568318,0.0388334603564493,0.0224580527354388,GABBR1,M,0.0435352689678904
chr19,51627208,51627843,636,*,2,0.0381307433503731,0.011335813940671,0.0272523069642598,0.0138388791685029,0.0276741942751485,0.0212996483807072,,M,0.0435352689678904
chr10,1155296,1156212,917,*,4,0.0381338167368628,0.0201437212520805,0.0443904283214355,0.0228754224431614,0.0376907186612065,0.0100296239270675,WDR37,M,0.0435352689678904
chr15,99212332,99212404,73,*,2,0.0381353793182523,0.0179200357444797,0.0383157568734005,0.0188892301902056,-0.00604355921004596,-0.00403925431431805,IGF1R,M,0.0435352689678904
chr20,9494987,9496625,1639,*,11,0.0382139688014212,0.0158822002910339,0.028375113925038,0.013709884221678,-0.017665145156903,-0.00207218931475306,"LAMP5, RP5-1119D9.4",M,0.0435352689678904
chr5,125936146,125937141,996,*,9,0.0382357893961046,0.0133329161753957,0.0875747370098516,0.0178360440715094,-0.0254964487482554,-0.00218514947306779,PHAX,M,0.0435352689678904
chr10,17270087,17271994,1908,*,19,0.0383109817348053,0.0169969518051399,0.118220601871346,0.0201446542233715,0.017613557527759,0.0040922522080484,"VIM, VIM-AS1",M,0.0435352689678904
chr8,70623125,70623620,496,*,3,0.0383888004860335,0.0149099249500692,0.0301673823492821,0.0163486702559811,0.0135904566745611,0.00536367209190244,SLCO5A1,M,0.0435352689678904
chr7,1574129,1574413,285,*,3,0.0384201657262491,0.0201437212520805,0.0234591291487607,0.0170243090911396,-0.00460019167367853,-0.00227389647595659,MAFK,M,0.0435352689678904
chr6,32171330,32172151,822,*,9,0.0384479448487292,0.0205673148363347,0.0855283953103486,0.0238829565612081,0.0155528002934909,0.00858349519771311,NOTCH4,M,0.0435352689678904
chr9,140118274,140118465,192,*,2,0.0385553537131488,0.0161208132275672,0.0290086486505512,0.0172411222596169,0.0104276680375598,0.00455738309173996,,M,0.0435352689678904
chr1,150337389,150338087,699,*,4,0.0385821774998722,0.0158558177122003,0.0644013070121184,0.0187217511513826,0.0239351978896386,0.00839628170476424,RPRD2,M,0.0435352689678904
chr4,1580944,1581088,145,*,2,0.0386024168619991,0.0163062120941008,0.042075825769637,0.018096676625485,0.0214974056091012,0.0184681124995964,RP11-1398P2.1,M,0.0435352689678904
chr14,21769105,21769379,275,*,5,0.038998487491031,0.0198057702411258,0.0557601182261761,0.0214582592609726,-0.0168082758780014,-0.00250397719187196,RPGRIP1,M,0.0435352689678904
chr1,50881885,50882082,198,*,3,0.0390188035594417,0.0174417103126302,0.0339225559355787,0.0174240681093843,-0.00414701252807576,0.000561295475710673,,M,0.0435352689678904
chr17,292816,293318,503,*,5,0.0391724019659799,0.0193775725037402,0.0303594799116339,0.0175313694375572,0.0282231410062938,0.000663996100918362,FAM101B,M,0.0435352689678904
chr1,3086487,3086509,23,*,2,0.0391724019659799,0.0180065402076977,0.0234591291487607,0.016455616163466,-0.00495136515751538,-0.0028433093528254,PRDM16,M,0.0435352689678904
chr1,1365911,1366206,296,*,2,0.0392255544297055,0.0158952347317863,0.0408163402038201,0.017574195427474,-0.0362613207053445,-0.0323354023179561,RP4-758J18.10,M,0.0435352689678904
chr12,7013799,7014288,490,*,9,0.0393565773402172,0.0161348433652879,0.0651970513006021,0.0174465912884873,0.016623197762891,0.00430198052036904,LRRC23,M,0.0435352689678904
chr2,170218594,170219405,812,*,7,0.0393893524767074,0.0138097274607332,0.0458340085208104,0.0154837814369871,0.0151102164402644,0.00529590086194318,LRP2,M,0.0435352689678904
chr11,105892558,105893282,725,*,15,0.0394108664135968,0.0173114269315128,0.150087129094637,0.0338749485325374,-0.00566537319321875,-0.000871893870404084,MSANTD4,M,0.0435352689678904
chr10,126150218,126150718,501,*,9,0.0394108664135968,0.0170673367346875,0.036505495650175,0.017539320116699,0.00722324754386178,0.00433091085998124,LHPP,M,0.0435352689678904
chr11,17717280,17717629,350,*,4,0.0394108664135968,0.014736195878143,0.050340862379694,0.0176803848549258,-0.0173783329722423,-0.00732474032580264,"RP11-358H18.3, RP11-358H18.2",M,0.0435352689678904
chr9,35102784,35103545,762,*,5,0.0394306867348354,0.0108234034733232,0.0602642592663014,0.0152674755883859,0.00952643680527069,0.00534661937830544,STOML2,M,0.0435352689678904
chr6,165722651,165723034,384,*,3,0.0394306867348354,0.0127116841801839,0.0442335713763358,0.015695770435549,-0.0166777104954881,-0.00858771547009185,C6orf118,M,0.0435352689678904
chr17,4804838,4805392,555,*,2,0.0394572142025067,0.0182213778855507,0.0344328221321133,0.0187950590122988,0.0199085524787254,0.0133405477418397,"C17orf107, CHRNE",M,0.0435352689678904
chr4,109541957,109542144,188,*,4,0.0395192999738165,0.0177194762908343,0.0242437275604303,0.0163486702559811,0.0127140596612269,0.00531231700390647,RPL34,M,0.0435352689678904
chr17,80842262,80842469,208,*,3,0.0396450470330035,0.0158567565967111,0.0567281593746739,0.0187080957129849,0.0137772246931989,0.00743914926826147,TBCD,M,0.0435352689678904
chr5,171765285,171766029,745,*,9,0.0396524976923572,0.0173339669991975,0.113270007439024,0.0243022861424039,0.0152691595933415,0.00390718494557137,SH3PXD2B,M,0.0435352689678904
chr1,151138249,151138996,748,*,13,0.0398112626084741,0.0155150599309304,0.085986979387094,0.0196853501727317,0.0123881937979805,0.00514686158301971,"SCNM1, LYSMD1",M,0.0435352689678904
chr5,141302906,141303900,995,*,12,0.0398920738557188,0.0155150599309304,0.115881500742357,0.0206769769587545,0.012716474727009,0.00469677486642332,KIAA0141,M,0.0435352689678904
chr17,59940709,59941132,424,*,8,0.0398920738557188,0.0141184126678315,0.0374001216571949,0.0172020216425589,0.0184971064389404,0.00900018636931877,BRIP1,M,0.0435352689678904
chr2,231277436,231277705,270,*,2,0.039972239182488,0.0168744306002674,0.0461209930802708,0.0187080957129849,-0.0181097068299498,-0.0110382088412973,,M,0.0435352689678904
chr11,59950525,59950745,221,*,2,0.039972239182488,0.0166273971096111,0.0242437275604303,0.0165596793735593,-0.0426750267439973,-0.0208591431940576,MS4A6A,M,0.0435352689678904
chr2,11269719,11270192,474,*,2,0.0400822419684764,0.0122954004054713,0.0291336881382073,0.0145132368277118,0.00658328057218541,0.00373583901419907,AC062028.1,M,0.0435352689678904
chr19,49001890,49002477,588,*,3,0.040228692125527,0.0174193321343936,0.0748482405204964,0.0219032695370367,-0.0096915895029851,-0.004860098846226,LMTK3,M,0.0435352689678904
chr19,291986,292271,286,*,9,0.0403578549717073,0.00995992202577264,0.0303594799116339,0.0137084346462264,0.0262445081115689,0.00952539265238593,,M,0.0435352689678904
chr1,27191573,27191950,378,*,4,0.0403578549717073,0.0148875927167261,0.0419205160105193,0.0172020216425589,0.00960445603538307,0.00394454541993154,,M,0.0435352689678904
chr1,231556123,231556682,560,*,2,0.0404511152052305,0.0158567565967111,0.0386996802568228,0.0175286688862168,-0.00376795939199824,-0.0018518176081359,EGLN1,M,0.0435352689678904
chr7,124406089,124406235,147,*,3,0.0405233431000904,0.0135376681772059,0.0299644652890445,0.0150339707058542,0.00864123579930858,0.00212231745583569,,M,0.0435352689678904
chr4,89618324,89618667,344,*,5,0.0405299377431462,0.0166225782571737,0.0250015146274255,0.0143464077132585,0.0132344700679978,-0.00349761669329002,"HERC3, NAP1L5",M,0.0435352689678904
chr11,2610580,2610741,162,*,3,0.0406804578332591,0.0187870768823016,0.054430383212809,0.0206702794392756,-0.00425710972685456,-0.00350064684224005,KCNQ1,M,0.0435352689678904
chr4,110481292,110481957,666,*,7,0.0407360997486442,0.0173917095634977,0.0750219230648682,0.0199548568915356,0.00973279974084505,0.00316013648355979,CCDC109B,M,0.0435352689678904
chr14,105973846,105973994,149,*,3,0.040821747958415,0.0150768770914503,0.0276867284826066,0.0148878564935757,0.0131521553384533,0.00600885458955611,,M,0.0435352689678904
chr6,170559721,170560157,437,*,6,0.0408524116664292,0.0207984837980754,0.0501360770880351,0.0207355674796971,-0.0283474202527287,-0.00459169774332087,,M,0.0435352689678904
chr4,1713366,1713556,191,*,3,0.0409115122675034,0.0202054882214008,0.0394296277196388,0.0192865805520215,0.0121753806547195,0.00734075543992944,SLBP,M,0.0435352689678904
chr6,90597340,90597591,252,*,4,0.0410275552803963,0.0139867259185583,0.0394825036326965,0.015288228528165,0.0100755795399091,0.00384883130274317,RP11-63K6.5,M,0.0435352689678904
chr13,73301900,73302392,493,*,11,0.0411414883036916,0.016608375762509,0.072914163693178,0.0199463182750404,0.00961548805021303,0.00467397911270546,BORA,M,0.0435352689678904
chr4,87812668,87813277,610,*,3,0.041171208946105,0.0191989833972368,0.0815070533218199,0.0250309995152324,-0.011704993437345,-0.00184698094721928,C4orf36,M,0.0435352689678904
chr1,149145020,149145243,224,*,2,0.0412119708046168,0.0195294209340131,0.0277935912830386,0.0187487204829516,-0.0268934616575574,-0.0206754610995714,,M,0.0435352689678904
chr7,157055968,157056012,45,*,2,0.0412442179130182,0.0137447076761251,0.0249312225652738,0.0150884237766127,0.00913109538493351,0.0063916090845817,UBE3C,M,0.0435352689678904
chr10,102806871,102807587,717,*,4,0.0412850279146994,0.0146812786699324,0.0486123207454493,0.0174465912884873,0.00740597244915531,0.00441086105901808,,M,0.0435352689678904
chr17,70536160,70536814,655,*,4,0.0413753059396293,0.0192377803930379,0.0366403366791108,0.0192381224366799,-0.0446182413604024,-0.0178831962430939,LINC00511,M,0.0435352689678904
chr17,76564972,76565673,702,*,6,0.0415731989784988,0.0197560926492904,0.0725252384824191,0.0242886383848828,-0.0280540913278183,-0.00481640039680834,DNAH17,M,0.0435352689678904
