seqnames,start,end,width,strand,no.cpgs,min_smoothed_fdr,Stouffer,HMFDR,Fisher,maxdiff,meandiff,overlapping.genes,sex,dmr_fdr
chr4,1722160,1722180,21,*,2,0.000935942690084264,0.00626092083670734,0.0122403633470174,0.00611485169554667,-0.00341608396759507,-0.00144592424228859,TMEM129,F,0.0222873627237108
chr13,114792210,114792744,535,*,2,0.000938578642854051,0.00464937450974429,0.0153501819585996,0.00579813960360115,-0.0082613561067566,-0.00822048524155694,RASA3,F,0.0222873627237108
chr11,67797684,67798532,849,*,13,0.000940863318872852,0.0073791532775666,0.037670374708058,0.00633470907373374,0.0127129146198764,0.00747123785105746,"NDUFS8, RP5-901A4.1",F,0.0222873627237108
chr7,4743056,4743426,371,*,6,0.000944245577035742,0.007723610935044,0.0141137843494302,0.00612657825950916,-0.0168977312525723,-0.00142889936294407,FOXK1,F,0.0222873627237108
chr16,28304175,28304663,489,*,3,0.000950369027815691,0.00377717918865729,0.0154856439573902,0.00519658141518975,0.0231971163046218,0.0132399403378768,SBK1,F,0.0222873627237108
chr3,113417997,113418004,8,*,2,0.000972142487999134,0.00271054141986284,0.0132622057327462,0.00344734626288144,0.0138040217613181,0.0110826701244356,,F,0.0222873627237108
chr5,140864020,140864834,815,*,9,0.000972463179352521,0.00385198881983036,0.039895934780691,0.00686748214098814,0.0125438043094238,-0.00136070389080705,"PCDHGA1, PCDHGA2, PCDHGA3, PCDHGB1, PCDHGA4, PCDHGB2, PCDHGA5, PCDHGB3, PCDHGA6, PCDHGA7, PCDHGB4, PCDHGA8, PCDHGA9, PCDHGB6, PCDHGA10, PCDHGB7, PCDHGA11, PCDHGA12, PCDHGC3, PCDHGC4",F,0.0222873627237108
chr19,57306631,57307081,451,*,6,0.000976509293505357,0.00720759011009342,0.0312693026422606,0.00742276118572307,-0.0162639218794425,-0.00459498641512235,"AC006115.3, ZIM2",F,0.0222873627237108
chr15,67457967,67458665,699,*,6,0.000977396912089362,0.00722524417837909,0.030025949001883,0.00678864945329402,-0.018149461177546,-0.00984566694869452,SMAD3,F,0.0222873627237108
chr1,41326317,41327272,956,*,4,0.000983585999059021,0.00636619775938028,0.0156777089105834,0.00726391314827071,-0.0512661319759678,-0.0165430035219119,CITED4,F,0.0222873627237108
chr3,197686766,197687829,1064,*,11,0.000984771459230826,0.00828390719741866,0.0411576999695094,0.00807399746112987,-0.0152818987918988,-0.000289755744373527,"LMLN, IQCG",F,0.0222873627237108
chr19,55173997,55174624,628,*,3,0.000995307208330929,0.0082480466870635,0.0116472832933002,0.00614717074714608,0.0206555887779092,0.00533013284684114,LILRB4,F,0.0222873627237108
chr11,393328,394545,1218,*,11,0.000996457946567892,0.00700514396888883,0.0392380175701005,0.0082988901428787,0.0336996743461645,0.0123768144891441,PKP3,F,0.0222873627237108
chr10,6243291,6244010,720,*,6,0.000999253146370941,0.00593434605938866,0.0167682014919343,0.00577543431665198,0.013633132309875,0.00748772774222881,"PFKFB3, RP11-414H17.5",F,0.0222873627237108
chr22,31002892,31003283,392,*,8,0.000999756691759549,0.00501938362295961,0.0267363053749034,0.00579728158069194,-0.010362788270477,-0.00501172885634356,"TCN2, PES1",F,0.0222873627237108
chr1,153362927,153364020,1094,*,6,0.00100076174896774,0.00911341720567627,0.0201388310983718,0.00624008554960893,-0.0677908057643568,-0.0444064809132455,S100A8,F,0.0222873627237108
chr10,60029084,60029458,375,*,4,0.00101120533954202,0.00989964362473218,0.0141211291218841,0.00604396275250274,0.00805371822553144,0.00623509397059326,CISD1,F,0.0222873627237108
chr3,14218869,14220525,1657,*,18,0.00101217060054819,0.0106579159714635,0.0372851894030849,0.00845229961508437,-0.0194332541591066,0.00435734181925801,"LSM3, XPC",F,0.0222873627237108
chr4,100737821,100738139,319,*,4,0.00101886566813662,0.00956814106683189,0.011878582599305,0.0060638953501133,0.010201800261047,0.0065785598518301,DAPP1,F,0.0222873627237108
chr9,139915050,139915388,339,*,2,0.00102819501035811,0.00271054141986284,0.0141594544906556,0.00360273357485279,0.0152739746588895,0.0139669967477175,ABCA2,F,0.0222873627237108
chr5,65439520,65440111,592,*,10,0.00102828807059741,0.00645857182520402,0.0362529105424431,0.00564096273638841,-0.0219992914052105,0.0023554143807318,"SREK1, AC025442.3",F,0.0222873627237108
chr1,231474059,231475345,1287,*,6,0.00102891419914562,0.00286058416783705,0.0421546865476041,0.00426239824026452,-0.0324864305264876,-0.00259270206696231,SPRTN,F,0.0222873627237108
chr19,13067554,13068309,756,*,9,0.0010301860215442,0.0077630370910647,0.0317854283248442,0.00707132199882199,0.0226636834592852,0.012715651339263,GADD45GIP1,F,0.0222873627237108
chr19,51306906,51308546,1641,*,16,0.00103336361970456,0.00182865790653236,0.0609642007162194,0.0050126408233247,0.0255408995928876,0.00774286895836457,C19orf48,F,0.0222873627237108
chr14,75229933,75230530,598,*,8,0.00103800518064175,0.00128137662825127,0.0660765312551724,0.00428181833403651,0.0110033943073611,0.00358931622852567,YLPM1,F,0.0222873627237108
chr18,35145473,35146591,1119,*,18,0.00104278876878149,0.00575686752594527,0.0441264134046284,0.0072650115948773,0.0118683668833214,0.000897412595751845,CELF4,F,0.0222873627237108
chr19,54484823,54486058,1236,*,9,0.00104653443681989,0.00947152831614941,0.0377068776818881,0.00941214203351524,-0.0495665013905338,-0.0135385868635795,"CACNG8, MIR935",F,0.0222873627237108
chr19,52195291,52196034,744,*,4,0.00104766884511059,0.00479775164575097,0.017411509670557,0.0054267428508562,0.0160600791126678,0.00479385931311804,"MIR99B, SPACA6P-AS",F,0.0222873627237108
chr15,68132443,68132796,354,*,3,0.00104883330930755,0.0100347571379896,0.0115864183115548,0.00653470149602472,0.0190626673452176,0.00781757351416206,RP11-34F13.3,F,0.0222873627237108
chr5,95296847,95297236,390,*,2,0.00105913030000454,0.00931282800737603,0.012661351294585,0.00793759919560209,0.00758039522365371,0.00557153679583781,ELL2,F,0.0222873627237108
chr1,31884902,31886160,1259,*,10,0.00107150960254681,0.00295839255012482,0.033829284930432,0.00383488493053139,0.0146201396385336,0.00191962743999245,SERINC2,F,0.0222873627237108
chr1,2030462,2030817,356,*,2,0.00107167350166368,0.00542813222007036,0.0121837754920947,0.00559812788111102,-0.0130515026016519,-0.0106949759813785,PRKCZ,F,0.0222873627237108
chr17,37843264,37844870,1607,*,17,0.00107324561503174,0.00301666862357799,0.0486190862760714,0.00576125458603987,-0.014181701301151,0.00203078387572975,"ERBB2, PGAP3",F,0.0222873627237108
chr13,113299697,113300120,424,*,3,0.00108301881429118,0.00793082797578639,0.0103023840651327,0.00561077971195376,0.0192294438616333,0.0114583191039426,,F,0.0222873627237108
chr14,35873275,35874353,1079,*,10,0.00108371486810723,0.0073851379988042,0.0292217780881583,0.00800747390168658,0.0215324038344412,0.00700366928675227,NFKBIA,F,0.0222873627237108
chr16,85658239,85658855,617,*,3,0.00108952092036291,0.0081133233053889,0.0160958470084883,0.00638851457676048,0.00744610929944889,-0.000128464653200303,GSE1,F,0.0222873627237108
chr6,88299923,88300917,995,*,3,0.00109240683580552,0.00255507319070237,0.0165015646212665,0.00368719595700288,-0.00997215970805854,-0.00258526897826108,ORC3,F,0.0222873627237108
chr16,67290583,67290849,267,*,2,0.00109829780034069,0.00464937450974429,0.0108245768864558,0.00448391027126264,0.00762763427484559,0.00703840951245155,SLC9A5,F,0.0222873627237108
chr15,35838514,35839041,528,*,7,0.0011000806742617,0.0074753162094035,0.0192264992685957,0.005950054557616,0.00831617485911857,0.00258779387341238,DPH6-AS1,F,0.0222873627237108
chr1,94883469,94884541,1073,*,12,0.00110330718103637,0.00752040280824039,0.0514033040279957,0.00612783292604405,0.0136015972784254,0.00379651584569044,ABCD3,F,0.0222873627237108
chr15,44718852,44719935,1084,*,7,0.00111791102926703,0.00878186873366042,0.0224376335585782,0.00708184128396439,0.0159299318139664,0.00903807690723367,"CTDSPL2, RP11-516C1.1",F,0.0222873627237108
chr13,32889994,32890352,359,*,4,0.00111805892047924,0.00565732908094233,0.0219057738368295,0.00608569531439108,0.0101590088842926,0.00593994439269638,BRCA2,F,0.0222873627237108
chr6,152085565,152085641,77,*,3,0.00112087442299377,0.00497602527476261,0.0138794694307532,0.00451101045719206,-0.0341970307229824,-0.0281041687114032,ESR1,F,0.0222873627237108
chr9,139141692,139142049,358,*,3,0.00113222726415007,0.00955642154867207,0.010788009016712,0.00684815247779255,0.0281060754435468,0.0121086114853147,WI2-1959D15.1,F,0.0222873627237108
chr12,8179016,8179489,474,*,5,0.00113488844575188,0.00250633898556934,0.0367760947134828,0.00483703179089418,0.0116268247251974,0.0107790786082691,,F,0.0222873627237108
chr18,60985269,60987098,1830,*,22,0.00114589086026321,0.0105038917197894,0.0456433337168003,0.00545342745304913,0.049426606826547,0.0105013377721788,BCL2,F,0.0222873627237108
chr13,45993412,45993749,338,*,2,0.00114915786722938,0.0106462389276065,0.0144777411645042,0.00952092739770637,-0.0309038744813764,-0.019850048765613,SLC25A30-AS1,F,0.0222873627237108
chr6,33215649,33215868,220,*,6,0.00115031503555562,0.00450810047983388,0.0337827585292135,0.00646885877851272,-0.0325224461245652,-0.0174735617229385,,F,0.0222873627237108
chr6,32405733,32406521,789,*,3,0.00115064830969757,0.00518550517316788,0.0188198151436125,0.00686748214098814,-0.0330147924807874,-0.0186046607663738,,F,0.0222873627237108
chr19,3505943,3506558,616,*,9,0.00115093333983202,0.00713419874865221,0.0151701753639335,0.00564096273638841,0.012426142163492,0.00133711090570458,FZR1,F,0.0222873627237108
chr18,12991623,12991827,205,*,2,0.00115868624857925,0.00464937450974429,0.0108245768864558,0.00450571444660322,0.0203212383012704,0.0100582300269326,CEP192,F,0.0222873627237108
chr3,49170599,49171343,745,*,9,0.00115907536302003,0.00465498489906262,0.0501179667444509,0.00769723879843018,-0.0312679000843207,-0.00768587798160129,,F,0.0222873627237108
chr7,34696454,34696723,270,*,2,0.00116002439928637,0.00542813222007036,0.0143354280195158,0.00628473869351927,-0.0163306752701093,-0.00378668482491873,"NPSR1-AS1, AC005493.1",F,0.0222873627237108
chr19,846117,846354,238,*,3,0.0011701645936304,0.00220628732503673,0.0236201719112143,0.00378925203030147,-0.0474488904691552,-0.0305832469608584,PRTN3,F,0.0222873627237108
chr16,56459720,56460156,437,*,2,0.00117050725050696,0.0103457372108138,0.012661351294585,0.00823816014458836,-0.0254048947212791,-0.012045838237315,,F,0.0222873627237108
chr2,241905733,241906357,625,*,6,0.00119653703764506,0.00562994363126469,0.0203859731873651,0.00615402269094394,0.018546115648064,0.00614252391272198,"AC104809.3, AC104809.4",F,0.0222873627237108
chr17,55888454,55888548,95,*,3,0.00119676511421772,0.00709476540268079,0.0141211291218841,0.00480977842672034,-0.049776734360406,-0.0241763770686289,RP11-60A24.3,F,0.0222873627237108
chr11,107435993,107436729,737,*,11,0.00119899137842034,0.00793718169117998,0.0165067306695478,0.00842696167488409,0.0138772858118586,0.00529617569808568,ALKBH8,F,0.0222873627237108
chr17,79425877,79426432,556,*,4,0.0011990101117219,0.0035470173032759,0.026474104063822,0.00529511591765007,0.0146581355336902,0.00723345774046155,RP11-1055B8.7,F,0.0222873627237108
chr13,51482465,51482542,78,*,2,0.00120302777801977,0.00464937450974429,0.0129337919935356,0.00531921945006965,0.025455420342602,0.00911819288257787,RNASEH2B-AS1,F,0.0222873627237108
chr3,187871479,187871836,358,*,8,0.00120671949486058,0.00447089797587844,0.015085204852663,0.00526925397409221,0.00716136029612937,0.00240516528634679,"LPP, LPP-AS2",F,0.0222873627237108
chr6,32605385,32606634,1250,*,5,0.00120942376512607,0.00201141380776181,0.0232596134211984,0.00368719595700288,-0.0833229749977442,-0.0476210744823179,HLA-DQA1,F,0.0222873627237108
chr17,8021572,8022575,1004,*,12,0.0012126523191787,0.00906443738443661,0.0249353678471393,0.00638851457676048,0.0127861595566532,0.00554021401607823,ALOXE3,F,0.0222873627237108
chr3,97540262,97540665,404,*,5,0.00121729902314497,0.00678755456904466,0.0138425532435755,0.00615213519039912,0.0170295915632393,0.00672894676511056,,F,0.0222873627237108
chr2,131791737,131792772,1036,*,5,0.00122288012860623,0.00447089797587844,0.0147528365041926,0.00553462677965441,0.0139012006935129,0.00193435698340878,ARHGEF4,F,0.0222873627237108
chr13,49549440,49550206,767,*,7,0.00122522682816619,0.00464937450974429,0.0467494045784781,0.00748624831932321,0.0169469429497282,0.00707415770782836,FNDC3A,F,0.0222873627237108
chr2,61108567,61109155,589,*,6,0.00122807834256183,0.00226204592548034,0.0375094514126758,0.00480895076892515,0.0150112060288631,0.00414736395555111,REL,F,0.0222873627237108
chr17,26926457,26926868,412,*,6,0.00123454196433082,0.00319500189489102,0.0214072984255285,0.00521941087748529,0.011205982706092,0.0033290631325527,"SPAG5-AS1, RP11-192H23.4",F,0.0222873627237108
chr6,26103952,26104560,609,*,9,0.00123900257321929,0.00966502251915475,0.0141211291218841,0.00794216434063787,0.0345744729935642,0.0168166516514363,HIST1H4C,F,0.0222873627237108
chr7,157091435,157091575,141,*,3,0.00126048786678389,0.00574752345419718,0.0155862836713425,0.00573386258462343,-0.0255104227977981,-0.0106557088188965,,F,0.0222873627237108
chr2,98701516,98702260,745,*,2,0.00126209318022928,0.0059832886052757,0.0127861596266558,0.00613423286266315,0.0107425617471802,0.0080677288596111,,F,0.0222873627237108
chr17,3960466,3960566,101,*,3,0.00126969300495681,0.00911341720567627,0.0109661448276533,0.00601724743300624,-0.0197506199062759,-0.00977730543724457,ZZEF1,F,0.0222873627237108
chr6,32163810,32165321,1512,*,41,0.00127647330210147,0.00652006112264322,0.0859757266229744,0.00964111257741026,-0.0481706605200207,-0.00578149755810167,NOTCH4,F,0.0222873627237108
chr17,26219919,26221167,1249,*,8,0.00128312581858125,0.00865641154224429,0.0141723771082441,0.00473618070495779,0.0179867680389861,0.00187797226427339,"RP1-66C13.4, LYRM9",F,0.0222873627237108
chr2,3522243,3523215,973,*,4,0.00128567725795789,0.00499582929043898,0.0198405961234798,0.00501606606106688,-0.0144516649616921,0.000141874178932296,"AC142528.1, ADI1",F,0.0222873627237108
chr6,33679137,33679895,759,*,9,0.00128879579613588,0.00898700330270953,0.0421482763277684,0.00653470149602472,0.0195900133888002,0.00752755074070653,UQCC2,F,0.0222873627237108
chr17,80273242,80273685,444,*,4,0.00129130840962763,0.00319500189489102,0.0240343579088258,0.00448066378803865,0.0236256032289754,0.00954838598645727,CD7,F,0.0222873627237108
chr3,197517522,197518344,823,*,11,0.00129258281709034,0.00855707778447698,0.0370470226970448,0.00763519289679162,0.0221271551933917,0.0104811474706753,LRCH3,F,0.0222873627237108
chr16,67449835,67450810,976,*,9,0.00129258281709034,0.0040990736173338,0.0230790197512356,0.00527004844892413,-0.0255912160374432,5.69735582038647e-05,ZDHHC1,F,0.0222873627237108
chr7,1062182,1063357,1176,*,12,0.00129728513496536,0.00537871716228728,0.039277965247469,0.00656200466356072,-0.0288872701264257,0.00714205745458983,"C7orf50, MIR339",F,0.0222873627237108
chr19,39894559,39894767,209,*,4,0.0013008123740054,0.00796913956359507,0.0165399554210784,0.00579813960360115,0.0129761804627171,0.0110916619470847,,F,0.0222873627237108
chr8,1651101,1651197,97,*,2,0.0013008123740054,0.00393477698401678,0.0157247561785571,0.00519658141518975,-0.0144113871909852,-0.00632313014739744,DLGAP2,F,0.0222873627237108
chr15,70390233,70391374,1142,*,10,0.00130729233495474,0.00803993369746606,0.0308679671310555,0.0088075900274432,-0.0240187902965432,0.000755733481367572,TLE3,F,0.0222873627237108
chr7,19748289,19749584,1296,*,11,0.0013107934238425,0.00645168894245468,0.0336546144356369,0.00469302708207534,0.00943290763987486,0.0057980457140431,TWISTNB,F,0.0222873627237108
chr17,59273979,59274624,646,*,2,0.00132107394491142,0.0056371326612029,0.0131903573990985,0.00606588756875421,-0.0304863033231286,-0.0232025134731264,BCAS3,F,0.0222873627237108
chr16,66637919,66638702,784,*,12,0.00132942677797148,0.00501938362295961,0.101974834416555,0.00829283559153749,0.0226226190299577,0.00773994846940451,CMTM3,F,0.0222873627237108
chr4,111119052,111120249,1198,*,15,0.0013344451819912,0.00632367796552354,0.0191648171661298,0.00646811656226953,-0.057235671116889,0.000214313025190735,ELOVL6,F,0.0222873627237108
chr13,39260309,39261169,861,*,10,0.00134029984583321,0.00558132371611049,0.0359677218869182,0.00703978825964992,0.0103217696182472,0.00124717935772353,,F,0.0222873627237108
chr17,9558932,9559558,627,*,3,0.00134221789664653,0.00578184567182739,0.0185708972012834,0.00694696534185092,0.0421822818707822,0.0270668351948815,USP43,F,0.0222873627237108
chr2,190044504,190044983,480,*,6,0.00134657963676498,0.00916603962996027,0.0174867542030648,0.00738830600509291,-0.0145098314515602,-0.00487650865675819,COL5A2,F,0.0222873627237108
chr6,29579306,29581228,1923,*,13,0.00134898713044911,0.00172375577279686,0.0345709394887549,0.00272829966969471,-0.0195629251913071,-0.00446213491568963,GABBR1,F,0.0222873627237108
chr2,203242268,203242417,150,*,2,0.00134898713044911,0.00673589836225417,0.00928924739848483,0.00483703179089418,0.00926808231330277,0.00281841815738396,BMPR2,F,0.0222873627237108
chr12,129276145,129277819,1675,*,7,0.00134993983989667,0.00393477698401678,0.0154003388226023,0.00211181700425083,-0.0501372079594435,-0.0110566242171238,SLC15A4,F,0.0222873627237108
chr4,140476319,140478735,2417,*,12,0.00135002684479867,0.00534375753588842,0.0384196456206285,0.00297158049865503,0.0131220012898711,0.00162203904990904,"RP11-342I1.2, SETD7",F,0.0222873627237108
chr18,57364136,57365520,1385,*,9,0.00135545264097698,0.00450810047983388,0.0410047691690515,0.00584422049855776,-0.0196188618607938,-0.00421018181271197,"RP11-2N1.2, CCBE1",F,0.0222873627237108
chr1,45273495,45274600,1106,*,7,0.00136624697061153,0.00359389517968634,0.0213378192488742,0.00428181833403651,-0.0340434797282348,-0.00475487475608432,BTBD19,F,0.0222873627237108
chr18,55710779,55710995,217,*,4,0.00136847804794522,0.00465538434567839,0.0231639584815522,0.00529511591765007,0.0212356051246325,0.0120052753951853,,F,0.0222873627237108
chr13,44947247,44947611,365,*,3,0.00136847804794522,0.00746015893923364,0.0142074012306239,0.00783310190392338,-0.00981869143787512,-0.00531691308505565,,F,0.0222873627237108
chr14,95660504,95660619,116,*,3,0.00138510480326902,0.0103310338764656,0.0138425532435755,0.00630405200921943,0.0126803612350102,-1.1936557968717e-06,CLMN,F,0.0222873627237108
chr11,64521052,64521142,91,*,3,0.00138629571930194,0.0106579159714635,0.0153501819585996,0.00615213519039912,0.0116967097911095,0.00151148549785248,PYGM,F,0.0222873627237108
chr2,95872892,95873465,574,*,4,0.00139257357533925,0.0060733094137005,0.0153501819585996,0.00635006363909465,0.011980094531656,0.00305256768764048,AC092835.2,F,0.0222873627237108
chr17,77020494,77021038,545,*,4,0.00139308212096707,0.00638842294272717,0.0157654572139537,0.00592336271756028,0.0199208292246788,0.00815040830512191,"C1QTNF1, C1QTNF1-AS1",F,0.0222873627237108
chr12,49488198,49489337,1140,*,7,0.00139570986294073,0.00383199993836109,0.0492713864370185,0.0059633712318887,-0.00719195934493094,-0.00362597175959181,DHH,F,0.0222873627237108
chr6,142959262,142959676,415,*,2,0.00141261042814187,0.00583474724462085,0.0128978975197903,0.00610686965927971,0.029481293752761,0.00221494799526678,,F,0.0222873627237108
chr2,200332380,200332739,360,*,2,0.00141261042814187,0.00511226947842331,0.0164702061327903,0.00635006363909465,0.0169433075855588,0.0165000914065032,"SATB2-AS1, SATB2",F,0.0222873627237108
chr3,156877196,156879058,1863,*,11,0.00141280880733353,0.00513152802998093,0.0375658603290557,0.00501606606106688,0.024840144123317,0.00673725652340599,CCNL1,F,0.0222873627237108
chr15,36871420,36872349,930,*,10,0.00141348919631739,0.00803743006531805,0.039310311230211,0.00777666518841671,0.0166039662341949,0.00442438225014799,C15orf41,F,0.0222873627237108
chr1,39024825,39025469,645,*,3,0.00141632255107763,0.00254204435245391,0.0156528441576216,0.00339678967120866,0.010674675302256,0.00843348650105349,,F,0.0222873627237108
chr5,140419819,140420142,324,*,3,0.00141709725029556,0.00387907022526945,0.0123804820023326,0.00373459526718738,0.0140067795302851,0.00731229425450804,,F,0.0222873627237108
chr16,644081,644494,414,*,3,0.00142105766895956,0.00388423726078231,0.0204540835051892,0.00563780346584154,-0.0176787159905282,-0.00800553451015977,RAB40C,F,0.0222873627237108
chr11,111385024,111385778,755,*,8,0.00142166092575462,0.00946494208794225,0.0143058797227726,0.00762963715293683,-0.033430414995595,-0.00610745511958477,"C11orf88, RP11-794P6.6",F,0.0222873627237108
chr16,375327,375541,215,*,2,0.00142334882691615,0.00846742847693059,0.0104912703829525,0.00615213519039912,-0.0156473736311385,-0.00545006491135633,AXIN1,F,0.0222873627237108
chr18,21017489,21018217,729,*,7,0.00142359631566059,0.00301666862357799,0.0484801022778192,0.00592336271756028,0.0123289370207637,0.00572165373332696,TMEM241,F,0.0222873627237108
chr2,875509,875990,482,*,4,0.00142367836829768,0.00892113033049518,0.0192041908296464,0.00562947002182285,0.0232326233296848,0.00518223047072752,,F,0.0222873627237108
chr14,65637286,65637810,525,*,3,0.00142852506185759,0.00545067515959816,0.0128171077435999,0.00574562424240327,-0.0122561231084934,-0.00628707321548468,,F,0.0222873627237108
chr6,29274096,29274875,780,*,7,0.00143078114474762,0.00760729494360688,0.02431633390768,0.00749395694673888,-0.0149199185797302,-0.00599313566068011,OR14J1,F,0.0222873627237108
chr3,100428642,100429064,423,*,3,0.00144110581085853,0.00498621728657105,0.0239806130712518,0.00672888337300835,0.0200577163835442,0.00330576674987682,TFG,F,0.0222873627237108
chr12,111885466,111885550,85,*,3,0.00144268931558063,0.00546889666834253,0.0145121376449332,0.00525830237452697,0.00774528226044213,0.00200808599495883,SH2B3,F,0.0222873627237108
chr17,79976900,79977640,741,*,4,0.00144279015799641,0.00898700330270953,0.0138425532435755,0.00694696534185092,0.0143681100589405,0.00530540610618069,STRA13,F,0.0222873627237108
chr4,6717287,6718196,910,*,10,0.00144959100736163,0.00706959160320951,0.0404398530106787,0.00760715701217476,-0.0235085867660219,0.000766607435257341,BLOC1S4,F,0.0222873627237108
chr7,158363642,158365160,1519,*,4,0.00145027465139206,0.00443833885422623,0.0148113383523229,0.00480977842672034,-0.021806549864776,-0.00920443903186695,PTPRN2,F,0.0222873627237108
chr8,999121,999168,48,*,2,0.00146053335356948,0.0106586673535043,0.0125565421646375,0.00829283559153749,-0.0169360286815399,-0.0144448492621755,ERICH1-AS1,F,0.0222873627237108
chr12,3982140,3982976,837,*,7,0.00146117386647523,0.00950066511113301,0.0439537240928514,0.0063456851736036,0.0241865898758773,0.0103182054180315,"RP11-664D1.1, PARP11",F,0.0222873627237108
chr19,947936,948452,517,*,2,0.00146378646623597,0.00387507825770703,0.0159697524891946,0.00509745751104738,-0.0421034739592125,-0.0142839680311285,ARID3A,F,0.0222873627237108
chr4,96468962,96470349,1388,*,16,0.0014642928382419,0.00428248316783844,0.0785260204990253,0.00604396275250274,-0.0270372211191991,-0.00756957956492851,"RP11-710C12.1, UNC5C",F,0.0222873627237108
chr15,75090958,75091516,559,*,3,0.00146902568005154,0.00226204592548034,0.0243342117842643,0.00394663915705956,0.0346025330935779,0.0276868179918592,CSK,F,0.0222873627237108
chr1,173834831,173838081,3251,*,26,0.0014710595146718,0.00330940643471326,0.0402347731714087,0.00287822835134332,0.0280173903313222,0.00800186562743252,"ZBTB37, GAS5",F,0.0222873627237108
chr4,155662217,155663311,1095,*,7,0.0014710595146718,0.00301179452705856,0.0484827185989305,0.00531921945006965,0.0179703452039027,0.00163115482935706,LRAT,F,0.0222873627237108
chr20,623187,623421,235,*,3,0.00147352768029325,0.00340369260441691,0.0261733964701111,0.00545574201214922,-0.0294272097115848,-0.0240385917593111,,F,0.0222873627237108
chr10,131321587,131321830,244,*,2,0.00147577439521146,0.0060733094137005,0.0119723230417084,0.00586282818990014,-0.0118190503862898,-0.00699819672752811,MGMT,F,0.0222873627237108
chr19,17137685,17138063,379,*,6,0.00148060264311395,0.00759456023753769,0.0266652728569294,0.00749325651721743,0.00965619596804112,0.000774941737620146,,F,0.0222873627237108
chr14,92572273,92572993,721,*,7,0.00148857045335345,0.00508119058711468,0.0538199528786106,0.00815414463036741,0.00710409522409582,0.00286969983770391,ATXN3,F,0.0222873627237108
chr1,46645968,46646224,257,*,3,0.00149122661211793,0.00480858805351496,0.012288931516823,0.00488257612091555,0.00660068837437966,0.00309624203323533,TSPAN1,F,0.0222873627237108
chr7,100209537,100210745,1209,*,18,0.00149652893435177,0.00157374192492532,0.0857925413495136,0.00555348311009517,0.0189697614065017,0.00536870287235304,MOSPD3,F,0.0222873627237108
chr19,2193179,2193637,459,*,2,0.00150439638352034,0.00851093669454588,0.0118564782534789,0.00703978825964992,-0.0102227970965902,-0.0046308364808717,DOT1L,F,0.0222873627237108
chr17,75954694,75955921,1228,*,4,0.00150565759057824,0.00097488883100385,0.0224376335585782,0.00246780809875022,0.0178130586429306,0.00465214330873283,,F,0.0222873627237108
chr20,10015419,10015964,546,*,10,0.00150671282116314,0.00561811233782662,0.0443065751104201,0.00643205279381643,0.0070439218689481,0.00266001180750657,"ANKEF1, SNAP25-AS1",F,0.0222873627237108
chr12,131484551,131484689,139,*,3,0.00151157363520058,0.00464937450974429,0.0146496493500302,0.00576881020687138,-0.0145779945485512,0.000353920714754301,GPR133,F,0.0222873627237108
chr1,44443853,44445202,1350,*,8,0.00151968052551381,0.00583474724462085,0.0484801022778192,0.00599205537762665,-0.028207985496406,-0.00491620154221242,"ATP6V0B, B4GALT2",F,0.0222873627237108
chr11,6461908,6462452,545,*,4,0.00151968442578148,0.00648870556067108,0.0205277686887907,0.00795026352093561,0.0124267051202766,-0.00216291243302139,HPX,F,0.0222873627237108
chr8,30413794,30413919,126,*,3,0.00152294912653133,0.00582023746271807,0.0117705407563178,0.00544844335618459,0.0356554856352396,0.0203691291009451,RBPMS,F,0.0222873627237108
chr11,1217166,1217528,363,*,3,0.00152334195258211,0.00490645437994507,0.0171506789290954,0.00584422049855776,0.0360178715564934,0.015833966911471,MUC5AC,F,0.0222873627237108
chr6,143998869,143999715,847,*,12,0.00153208195384986,0.0100211833119152,0.0209982488832513,0.00738666046093964,-0.0297748807896479,-0.0108337334619931,PHACTR2,F,0.0222873627237108
chr2,236961065,236961189,125,*,3,0.00153575277167085,0.00324895581347641,0.0256116106424254,0.00529511591765007,-0.0156894511904845,-0.00865460244345047,AGAP1,F,0.0222873627237108
chr1,1375448,1376051,604,*,6,0.0015388333352402,0.00701898043748133,0.0523718434639551,0.0096322759013786,0.00740086357638126,0.00116278630523096,VWA1,F,0.0222873627237108
chr2,179395885,179396214,330,*,4,0.0015422053479926,0.00328045736670284,0.0367448952336144,0.00586282818990014,-0.0521932605226868,-0.0399957972151296,"TTN-AS1, TTN",F,0.0222873627237108
chr11,118781150,118781978,829,*,11,0.00154249855274467,0.00645168894245468,0.0557783774454238,0.00733938657867084,0.060445935555012,0.0167324526524439,"MIR4492, BCL9L",F,0.0222873627237108
chr5,5287980,5288296,317,*,6,0.00155682733824447,0.00750745615879672,0.0375010049388942,0.00741236314002471,-0.0217448801497557,-0.00759376181099121,ADAMTS16,F,0.0222873627237108
chr12,26279160,26279706,547,*,4,0.00157088700554368,0.00748093712281325,0.0153542714479591,0.00733827221399024,0.0126105985079572,0.00781723795575402,"SSPN, RP11-283G6.3",F,0.0222873627237108
chr1,229643508,229644775,1268,*,14,0.00157265431073299,0.00410449253558256,0.069211383365327,0.00733565889996675,0.0129758753480515,0.00465951891374228,"RP4-613A2.1, NUP133",F,0.0222873627237108
chr11,33890917,33892246,1330,*,11,0.00157281797853814,0.00185890720056417,0.0340198970073017,0.00304344990025875,0.0169956598231285,0.00177840128129257,LMO2,F,0.0222873627237108
